hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 7363.01, -33.7763, 7359.95, -153.682, 7371.72, 86.2951, 168.467, -27.134, 155.623, -143.512, 163.33, 94.1608
2, 0.00000, 7387.44, -33.456, 7378.6, -153.344, 7395.41, 86.665, 159.153, -24.6297, 148.462, -141.126, 154.152, 96.8732
3, 0.00000, 7399.9, -33.2432, 7392.13, -153.13, 7408.53, 86.8709, 161.715, -25.0788, 151.565, -141.884, 157.314, 96.1928
4, 0.00000, 7403.25, -33.1534, 7398.6, -153.023, 7415.21, 86.9482, 164.292, -25.6448, 152.974, -142.216, 160.351, 95.4415
5, 0.00000, 7406.94, -33.1176, 7400.29, -153.001, 7416.45, 86.9904, 161.168, -24.8208, 152.485, -142.055, 158.251, 96.0462
6, 0.00000, 7411.53, -33.0441, 7404.59, -152.964, 7416.98, 87.0468, 165.021, -25.7161, 156.007, -143.04, 163.621, 94.6973
7, 0.00000, 7403.41, -33.1684, 7396.88, -153.06, 7412.03, 86.9342, 166.277, -26.1261, 154.856, -142.79, 163.535, 94.6187
8, 0.00000, 7391.39, -33.3416, 7386.04, -153.191, 7405.1, 86.7752, 173.72, -27.9699, 157.417, -143.615, 165.434, 94.0114
9, 0.00000, 7367.97, -33.6895, 7364.86, -153.511, 7385.77, 86.427, 173.58, -28.2331, 157.197, -143.842, 165.891, 93.6001
10, 0.00000, 7352.51, -33.9455, 7349, -153.895, 7356.25, 86.1058, 171.789, -28.0842, 155.036, -143.561, 164.679, 93.6138
11, 0.00000, 7327.23, -34.2983, 7327.3, -154.197, 7338.13, 85.7553, 173.635, -28.7447, 155.649, -143.985, 168.431, 92.4478
12, 0.00000, 7307.43, -34.6243, 7305.13, -154.578, 7311.32, 85.4169, 179.914, -30.2735, 158.997, -145.179, 169.97, 91.851
13, 0.00000, 7285.74, -34.9108, 7288.53, -154.838, 7294.81, 85.1085, 171.99, -28.9235, 150.896, -143.146, 162.734, 93.2581
14, 0.00000, 7263.99, -35.214, 7269.91, -155.186, 7269.75, 84.7596, 165.53, -27.741, 145.626, -141.796, 157.817, 94.2119
15, 0.00000, 7262.52, -35.2201, 7270.43, -155.178, 7270.76, 84.7472, 162.549, -27.0434, 140.365, -139.957, 154.721, 95.0282
16, 0.00000, 7256.49, -35.3081, 7264.21, -155.223, 7269.2, 84.6832, 163.866, -27.4006, 145.103, -141.656, 158.26, 94.0367
17, 0.00000, 7258.92, -35.3012, 7264.32, -155.235, 7268.53, 84.6965, 158.184, -25.9988, 137.827, -139.064, 151.41, 95.9307
18, 0.00000, 7263.04, -35.2756, 7265.36, -155.241, 7267.8, 84.7268, 151.227, -24.0298, 133.477, -137.31, 146.967, 97.317
19, 0.00000, 7268.5, -35.2258, 7266.04, -155.256, 7264.16, 84.7761, 165.313, -27.6256, 149.886, -143.171, 164, 92.701
20, 0.00000, 7283, -34.9998, 7281.17, -155.012, 7280.78, 85.0069, 167.94, -28.0426, 151.069, -143.317, 167.015, 92.1767
21, 0.00000, 7279.06, -35.0835, 7275.22, -155.036, 7282.27, 84.9689, 161.431, -26.5886, 146.135, -141.824, 158.633, 94.1871
22, 0.00000, 7299.96, -34.8164, 7291.28, -154.783, 7299.39, 85.2625, 161.332, -26.3538, 145.252, -141.307, 156.865, 94.8973
23, 0.00000, 7331.72, -34.3463, 7322.26, -154.285, 7333.83, 85.7528, 152.17, -23.5144, 136.967, -137.901, 149.008, 97.5401
24, 0.00000, 7355.1, -33.9604, 7348.35, -153.885, 7360.01, 86.1269, 148.745, -22.1623, 134.112, -136.38, 144.052, 99.4766
25, 0.00000, 7377.35, -33.657, 7366.85, -153.531, 7386.01, 86.483, 139.195, -18.6786, 126.162, -132.403, 133.495, 103.779
26, 0.00000, 7390.35, -33.4198, 7383.51, -153.328, 7397.05, 86.6766, 134.777, -16.7278, 124.744, -131.483, 131.08, 105.017
27, 0.00000, 7403.17, -33.232, 7393.64, -153.091, 7413.99, 86.9089, 140.292, -18.6866, 130.212, -133.988, 135.942, 103.174
28, 0.00000, 7412.9, -33.0928, 7402.5, -152.986, 7419.61, 87.036, 135.41, -16.6823, 126.236, -131.945, 131.196, 105.309
29, 0.00000, 7416.33, -33.0373, 7405.79, -152.936, 7422.3, 87.0892, 135.923, -16.8212, 127.986, -132.787, 133.659, 104.276
30, 0.00000, 7421.84, -32.9613, 7410.31, -152.903, 7422.75, 87.1496, 135.302, -16.5064, 128.769, -133.146, 133.895, 104.22
31, 0.00000, 7407.9, -33.1417, 7399.45, -153.055, 7413.29, 86.9628, 145.692, -20.4639, 135.585, -136.271, 141.641, 101.072
32, 0.00000, 7388.66, -33.3399, 7390.42, -153.211, 7403.39, 86.7162, 149.709, -21.9633, 136.556, -136.83, 143.829, 100.059
33, 0.00000, 7363.43, -33.7409, 7364.55, -153.669, 7371.74, 86.2899, 157.263, -24.4511, 142.14, -139.321, 153.171, 96.7508
34, 0.00000, 7342.74, -34.0606, 7343.83, -153.996, 7350.19, 85.9664, 162.195, -25.9989, 145.309, -140.699, 157.396, 95.2987
35, 0.00000, 7316.85, -34.4659, 7317.57, -154.434, 7320.64, 85.5466, 161.786, -26.2146, 144.94, -140.934, 157.861, 94.8383
36, 0.00000, 7294.23, -34.8502, 7290.78, -154.796, 7298.45, 85.2035, 163.07, -26.8517, 145.246, -141.348, 158.032, 94.5063
37, 0.00000, 7272.09, -35.1963, 7267.66, -155.161, 7273.83, 84.8544, 161.858, -26.8564, 141.581, -140.392, 154.783, 95.0913
38, 0.00000, 7249.74, -35.5042, 7247.35, -155.487, 7250.46, 84.5224, 166.783, -28.2609, 147.12, -142.539, 161.765, 92.9972
39, 0.00000, 7227.64, -35.7766, 7230.8, -155.721, 7235.04, 84.2313, 168.456, -28.8686, 145.673, -142.27, 161.538, 92.8119
40, 0.00000, 7216.54, -35.9357, 7220.5, -155.985, 7213.16, 84.0105, 165.794, -28.4097, 141.962, -141.221, 156.382, 93.9696
41, 0.00000, 7204.51, -36.0876, 7211.72, -156.099, 7206.73, 83.8557, 155.165, -25.8514, 134.769, -138.617, 149.535, 95.7805
42, 0.00000, 7208.86, -36.0207, 7216.15, -156.066, 7207.52, 83.9039, 158.999, -26.812, 137.296, -139.572, 151.437, 95.2678
43, 0.00000, 7224.75, -35.8817, 7221.92, -155.93, 7218.34, 84.1134, 162.093, -27.4585, 141.643, -141.055, 155.923, 94.1839
44, 0.00000, 7241.36, -35.6919, 7233.39, -155.759, 7230.52, 84.3296, 156.904, -25.979, 137.94, -139.545, 150.979, 95.7566
45, 0.00000, 7244.04, -35.6638, 7234.46, -155.693, 7236.42, 84.389, 160.743, -26.9336, 141.306, -140.727, 155.28, 94.5872
46, 0.00000, 7263.93, -35.3546, 7256.89, -155.333, 7262.89, 84.7069, 148.979, -23.433, 132.615, -137.041, 144.872, 97.9694
47, 0.00000, 7295.88, -34.8764, 7288.69, -154.844, 7296.01, 85.1919, 150.038, -23.359, 133.577, -137.004, 142.714, 99.1302
48, 0.00000, 7319.17, -34.5004, 7314.64, -154.482, 7319.04, 85.5417, 145.75, -21.708, 130.566, -135.374, 139.92, 100.412
49, 0.00000, 7342.84, -34.145, 7338.16, -154.098, 7345.74, 85.9131, 137.594, -18.5208, 124.55, -132.082, 131.96, 103.922
50, 0.00000, 7363.88, -33.8387, 7357.44, -153.79, 7366.15, 86.2326, 133.913, -16.7703, 122.138, -130.467, 128.906, 105.597
51, 0.00000, 7376.03, -33.626, 7371.92, -153.555, 7381.8, 86.4407, 131.454, -15.5394, 120.416, -129.252, 126.34, 107.035
52, 0.00000, 7387.55, -33.5012, 7378, -153.432, 7390.52, 86.602, 128.924, -14.2554, 119.22, -128.407, 124.81, 107.97
53, 0.00000, 7390.66, -33.4096, 7385.6, -153.316, 7398.37, 86.6752, 124.943, -12.1934, 116.508, -126.535, 122.19, 109.473
54, 0.00000, 7395.21, -33.3342, 7390.42, -153.269, 7400.05, 86.734, 127.052, -13.2138, 117.543, -127.169, 123.023, 109.054
55, 0.00000, 7389.12, -33.3871, 7388.06, -153.297, 7398.35, 86.6682, 128.838, -14.0982, 120.818, -129.276, 127.434, 106.701
56, 0.00000, 7371.83, -33.6523, 7370.8, -153.542, 7383.22, 86.4135, 137.831, -18.2027, 124.199, -131.396, 130.859, 104.856
57, 0.00000, 7344.85, -34.0427, 7346.27, -153.923, 7358.39, 86.0113, 143.909, -20.7455, 127.82, -133.623, 138.489, 101.312
58, 0.00000, 7318.49, -34.4444, 7320, -154.369, 7327.33, 85.5857, 151.189, -23.4005, 131.909, -135.909, 144.379, 98.8414
59, 0.00000, 7288.14, -34.8537, 7294.34, -154.789, 7297.95, 85.1374, 159.081, -25.9025, 139.47, -139.331, 150.112, 96.6701
60, 0.00000, 7263.03, -35.2365, 7268.61, -155.174, 7272.35, 84.7579, 159.285, -26.2611, 139.663, -139.737, 152.413, 95.6695
61, 0.00000, 7244.06, -35.5224, 7248.8, -155.482, 7250.64, 84.4662, 165.507, -28.0159, 143.869, -141.48, 156.118, 94.4045
62, 0.00000, 7217.88, -35.8792, 7225.86, -155.869, 7222.68, 84.0699, 163.614, -27.8683, 139.625, -140.31, 155.237, 94.3078
63, 0.00000, 7209.39, -36.0461, 7212.84, -156.072, 7208.29, 83.9161, 164.71, -28.2672, 139.794, -140.535, 153.915, 94.5559
64, 0.00000, 7193.98, -36.236, 7201.06, -156.23, 7197.99, 83.7175, 164.401, -28.3404, 138.627, -140.234, 152.812, 94.7068
65, 0.00000, 7189.22, -36.2843, 7198.37, -156.34, 7187.64, 83.6214, 165.224, -28.5712, 138.189, -140.15, 154.395, 94.1866
66, 0.00000, 7198.89, -36.206, 7202, -156.298, 7190.61, 83.7233, 158.844, -26.9544, 134.795, -138.792, 149.835, 95.5763
67, 0.00000, 7208.05, -36.101, 7207.46, -156.184, 7199.02, 83.8597, 166.18, -28.6146, 143.787, -142.007, 157.819, 93.4777
68, 0.00000, 7221.15, -35.8839, 7223.47, -155.876, 7223.04, 84.1041, 164.316, -27.9967, 142.972, -141.476, 155.56, 94.2836
69, 0.00000, 7223.7, -35.9099, 7219.3, -155.881, 7224.68, 84.137, 164.806, -28.1435, 144.339, -141.962, 155.42, 94.3405
70, 0.00000, 7246.83, -35.587, 7241.8, -155.557, 7247.72, 84.4652, 153.274, -24.9295, 134.148, -137.889, 142.996, 98.4001
71, 0.00000, 7267.37, -35.261, 7264.53, -155.289, 7263.05, 84.7446, 153.473, -24.714, 135.369, -138.15, 144.814, 98.0251
72, 0.00000, 7287.51, -34.9717, 7284.05, -154.948, 7288.38, 85.0654, 145.401, -22.0197, 129.022, -135.095, 137.985, 100.71
73, 0.00000, 7309.89, -34.6543, 7304.67, -154.576, 7315.82, 85.4243, 138.68, -19.3906, 124.29, -132.41, 133.669, 102.732
74, 0.00000, 7326.19, -34.4045, 7321.24, -154.358, 7328.86, 85.6553, 137.452, -18.714, 124.039, -132.073, 132.397, 103.477
75, 0.00000, 7341.47, -34.1408, 7339.69, -154.11, 7343.98, 85.8885, 135.468, -17.7119, 122.689, -131.096, 129.359, 105.056
76, 0.00000, 7351.34, -34.0207, 7346.61, -153.959, 7355.74, 86.0452, 130.834, -15.6389, 118.929, -128.741, 125.825, 106.904
77, 0.00000, 7357.9, -33.9013, 7354.78, -153.86, 7360.84, 86.1425, 131.954, -16.0047, 120.396, -129.528, 128.233, 105.813
78, 0.00000, 7369.54, -33.7402, 7364.43, -153.748, 7366.33, 86.2919, 133.574, -16.5843, 121.131, -129.858, 128.52, 105.795
79, 0.00000, 7375.43, -33.6099, 7373.27, -153.531, 7382.97, 86.4475, 136.162, -17.5155, 122.979, -130.72, 130.919, 104.839
80, 0.00000, 7364.16, -33.8048, 7360.57, -153.814, 7361.5, 86.2158, 137.045, -18.0516, 124.03, -131.562, 132.133, 104.078
81, 0.00000, 7337.08, -34.2255, 7333.4, -154.22, 7335.95, 85.8036, 139.029, -19.1816, 123.419, -131.597, 132.581, 103.513
82, 0.00000, 7303.66, -34.7359, 7299.69, -154.744, 7300.94, 85.2882, 142.426, -20.832, 126.55, -133.724, 137.134, 101.203
83, 0.00000, 7274.37, -35.1879, 7268.34, -155.236, 7266.38, 84.8295, 153.431, -24.6547, 133.357, -137.273, 146.796, 97.4241
84, 0.00000, 7275.26, -35.2052, 7265.97, -155.207, 7270.67, 84.8597, 152.946, -24.5077, 133.26, -137.201, 147.229, 97.3194
85, 0.00000, 7276.32, -35.1348, 7273.11, -155.162, 7271.89, 84.8738, 150.393, -23.7394, 129.453, -135.476, 142.755, 98.797
86, 0.00000, 7281.51, -35.0431, 7279.61, -154.996, 7285.68, 84.9959, 148.145, -22.9528, 130.234, -135.704, 142.593, 98.9646
87, 0.00000, 7272.97, -35.1375, 7274.63, -155.105, 7277.25, 84.8687, 147.487, -22.8276, 131.005, -136.157, 141.728, 99.1655
88, 0.00000, 7283.52, -34.9862, 7283.95, -155, 7282.25, 85.004, 153.71, -24.5454, 135.449, -137.93, 147.471, 97.3762
89, 0.00000, 7284.77, -34.9469, 7287.36, -154.953, 7285.32, 85.0321, 150.736, -23.6321, 134.827, -137.646, 148.928, 96.9396
90, 0.00000, 7295.66, -34.8232, 7293.52, -154.808, 7296.25, 85.2001, 156.565, -25.1535, 140.324, -139.625, 151.433, 96.3605
91, 0.00000, 7304.53, -34.6786, 7302.86, -154.647, 7307.13, 85.3504, 161.64, -26.3343, 143.866, -140.726, 156.95, 94.9357
92, 0.00000, 7307.48, -34.6108, 7308.2, -154.607, 7308.24, 85.3867, 161.762, -26.3052, 144.734, -140.98, 156.963, 94.9731
93, 0.00000, 7303.82, -34.649, 7306.24, -154.635, 7306.48, 85.342, 163.153, -26.7002, 145.668, -141.331, 156.166, 95.149
94, 0.00000, 7313.57, -34.5561, 7310.31, -154.524, 7315.47, 85.4842, 161.389, -26.1728, 145.389, -141.144, 156.062, 95.2943
95, 0.00000, 7327.31, -34.3698, 7322.18, -154.362, 7325.74, 85.6706, 154.972, -24.3296, 142.72, -140.112, 150.732, 96.9776
96, 0.00000, 7336.51, -34.2058, 7333.45, -154.17, 7338.96, 85.8352, 156.99, -24.7515, 142.058, -139.699, 150.78, 97.1019
97, 0.00000, 7353.56, -33.9066, 7354.54, -153.9, 7354.74, 86.0905, 152.759, -23.3411, 138.111, -138.004, 146.418, 98.6712
98, 0.00000, 7367.43, -33.7532, 7362.93, -153.734, 7367.42, 86.2889, 143.387, -20.2652, 130.188, -134.529, 139.209, 101.326
99, 0.00000, 7378.62, -33.5731, 7374.04, -153.552, 7378.76, 86.4703, 146.539, -21.1347, 135.677, -136.745, 142.148, 100.453
100, 0.00000, 7391.28, -33.4308, 7381.09, -153.349, 7395.28, 86.6832, 141.586, -19.3448, 131.347, -134.738, 136.988, 102.542
101, 0.00000, 7393.18, -33.3642, 7386.27, -153.279, 7399.11, 86.729, 143.317, -19.8661, 133.71, -135.703, 140.413, 101.295
102, 0.00000, 7400.04, -33.2549, 7391.96, -153.157, 7406.88, 86.8533, 152.766, -22.7597, 141.27, -138.565, 148.921, 98.525
103, 0.00000, 7402.56, -33.2221, 7393.41, -153.168, 7404.15, 86.8705, 157.563, -24.0537, 146.4, -140.338, 154.991, 96.7498
104, 0.00000, 7390.37, -33.4098, 7380.28, -153.374, 7389.47, 86.6794, 175.074, -28.3043, 161.686, -144.891, 169.711, 92.946
105, 0.00000, 7377.93, -33.6019, 7368.5, -153.537, 7380.46, 86.4982, 173.326, -28.1083, 157.674, -143.977, 167.074, 93.3828
106, 0.00000, 7362.11, -33.8197, 7355.24, -153.781, 7363.04, 86.2491, 181.743, -29.9407, 163.674, -145.691, 174.662, 91.5379
107, 0.00000, 7344.93, -34.0246, 7343.89, -153.986, 7348.6, 86.0036, 186.07, -30.876, 168.851, -147.088, 182.087, 89.8789
108, 0.00000, 7352.67, -34.0121, 7340.63, -153.926, 7356.25, 86.1178, 186.296, -30.8954, 168.792, -147.004, 179.213, 90.5353
109, 0.00000, 7328.28, -34.2973, 7325.15, -154.214, 7335.72, 85.769, 191.796, -32.0371, 172.886, -148.129, 187.088, 88.8087
110, 0.00000, 7307.2, -34.6619, 7300.43, -154.665, 7303.65, 85.3843, 190.448, -32.1422, 171.319, -148.169, 183.724, 89.0964
111, 0.00000, 7283.15, -34.9911, 7279.84, -155.043, 7276.1, 85.0054, 195.477, -33.2324, 172.793, -148.781, 186.344, 88.3296
112, 0.00000, 7258.36, -35.3734, 7253.1, -155.416, 7251.36, 84.6418, 201.729, -34.7621, 178.028, -150.144, 193.076, 86.8645
113, 0.00000, 7263.16, -35.3132, 7256.72, -155.36, 7255.16, 84.7082, 199.547, -34.3865, 178.524, -150.209, 195.209, 86.5723
114, 0.00000, 7261.51, -35.2684, 7262.26, -155.3, 7258.49, 84.71, 199.288, -34.2998, 178.593, -150.165, 194.826, 86.6411
115, 0.00000, 7305.11, -34.6093, 7305.58, -154.59, 7307.43, 85.3983, 200.402, -33.9446, 182.159, -150.284, 196.812, 86.8937
116, 0.00000, 7306.77, -34.6013, 7305.96, -154.57, 7309.75, 85.4214, 194.44, -33.0318, 176.958, -149.27, 191.513, 87.7654
117, 0.00000, 7301.67, -34.6902, 7300.46, -154.61, 7309.71, 85.3613, 186.254, -31.756, 170.903, -148.056, 178.27, 90.1396
118, 0.00000, 7313.44, -34.564, 7307.07, -154.515, 7315.74, 85.5073, 182.678, -31.0098, 168.136, -147.364, 178.852, 90.1322
119, 0.00000, 7330.14, -34.326, 7322.41, -154.252, 7334.5, 85.7679, 179.996, -30.0127, 164.47, -146.286, 171.243, 91.8919
120, 0.00000, 7348.62, -33.9971, 7345.71, -153.903, 7357.32, 86.0731, 171.813, -28.0858, 157.681, -144.284, 165.937, 93.3232
121, 0.00000, 7361.97, -33.8229, 7356.21, -153.762, 7365.8, 86.2497, 167.909, -27.0972, 153.62, -143.032, 160.999, 94.6691
122, 0.00000, 7376.63, -33.6187, 7369.13, -153.544, 7381.17, 86.4733, 157.768, -24.429, 145.542, -140.35, 152.109, 97.2806
123, 0.00000, 7388.75, -33.4178, 7382.07, -153.324, 7395.72, 86.6783, 156.434, -23.9122, 145.324, -140.108, 150.826, 97.8312
124, 0.00000, 7397.45, -33.3135, 7388.15, -153.225, 7402.6, 86.7979, 149.193, -21.7341, 139.342, -137.908, 144.602, 99.9008
125, 0.00000, 7398.11, -33.2693, 7391.93, -153.179, 7405, 86.8218, 151.985, -22.5567, 139.962, -138.091, 145.649, 99.5684
126, 0.00000, 7414.69, -33.028, 7405.94, -152.961, 7417.79, 87.0681, 153.425, -22.7287, 142.721, -138.888, 149.56, 98.5398
127, 0.00000, 7412.65, -33.0603, 7403.32, -153.026, 7411.95, 87.0227, 160.7, -24.7067, 150.26, -141.41, 156.335, 96.5565
128, 0.00000, 7401.19, -33.227, 7393.54, -153.202, 7400.31, 86.8398, 161.686, -25.11, 148.37, -140.967, 158.527, 95.7756
129, 0.00000, 7376.11, -33.6577, 7363.35, -153.614, 7374.82, 86.4546, 181.52, -29.7781, 164.411, -145.744, 174.3, 91.7707
130, 0.00000, 7347.09, -34.0612, 7339.98, -154.052, 7344.7, 85.9936, 177.106, -29.2375, 162.033, -145.529, 172.711, 91.7341
131, 0.00000, 7318.26, -34.4592, 7314.97, -154.496, 7312.81, 85.545, 191.159, -32.093, 171.645, -148.09, 184.769, 89.0435
132, 0.00000, 7288.86, -34.9255, 7283.71, -154.921, 7286.93, 85.1137, 190.555, -32.3679, 168.962, -147.842, 182.589, 89.0909
133, 0.00000, 7261.92, -35.3151, 7257.91, -155.355, 7255.8, 84.6926, 191.04, -33.0604, 172.645, -149.021, 186.137, 88.0891
134, 0.00000, 7233.5, -35.7101, 7232.24, -155.762, 7227.44, 84.272, 193.761, -33.8201, 169.878, -148.741, 185.231, 87.8988
135, 0.00000, 7216.17, -36.0141, 7209.53, -156.057, 7208.59, 84.0112, 193.41, -33.9846, 171.721, -149.374, 187.245, 87.3312
136, 0.00000, 7211.23, -36.1364, 7200.28, -156.185, 7201.03, 83.9165, 181.589, -32.0598, 162.552, -147.391, 175.05, 89.5563
137, 0.00000, 7203.99, -36.1735, 7199.75, -156.174, 7201.93, 83.8567, 188.759, -33.3494, 166.089, -148.212, 179.243, 88.6752
138, 0.00000, 7200.89, -36.1303, 7205.4, -156.191, 7196.64, 83.8061, 194.38, -34.2225, 170.417, -149.191, 187.696, 87.0885
139, 0.00000, 7206.6, -36.1073, 7205.23, -156.113, 7205.36, 83.9, 188.975, -33.3273, 166.071, -148.16, 182.689, 88.0548
140, 0.00000, 7229.32, -35.8439, 7220.99, -155.824, 7227.54, 84.2264, 185.695, -32.5573, 164.855, -147.637, 179.366, 88.9542
141, 0.00000, 7217.51, -35.9513, 7215.72, -155.921, 7219.85, 84.078, 190.466, -33.4615, 167.749, -148.404, 182.78, 88.1828
142, 0.00000, 7237.99, -35.6846, 7233.49, -155.605, 7244.36, 84.3902, 181.362, -31.6713, 158.171, -145.812, 172.235, 90.527
143, 0.00000, 7261.2, -35.3589, 7255.35, -155.309, 7263.78, 84.7094, 175.81, -30.0333, 157.137, -145.288, 167.88, 91.7542
144, 0.00000, 7291.61, -34.9571, 7280.96, -154.894, 7293.3, 85.1514, 165.928, -27.5836, 148.481, -142.445, 160.005, 93.9809
145, 0.00000, 7307.12, -34.6918, 7300.31, -154.624, 7311.22, 85.3925, 158.009, -25.4229, 141.747, -139.982, 152.337, 96.2583
146, 0.00000, 7326.09, -34.3509, 7324.67, -154.281, 7332.89, 85.6963, 156.13, -24.6391, 139.989, -139.037, 148.863, 97.5729
147, 0.00000, 7340.85, -34.1537, 7337.25, -154.086, 7346.42, 85.9077, 146.564, -21.6545, 132.195, -135.747, 141.493, 100.173
148, 0.00000, 7350.12, -34.0148, 7345.28, -153.97, 7352.7, 86.0432, 152.641, -23.3576, 140.28, -138.887, 148.704, 97.9152
149, 0.00000, 7358.44, -33.877, 7354.57, -153.834, 7361.22, 86.173, 151.478, -22.9261, 138.57, -138.138, 146.841, 98.6011
150, 0.00000, 7362.38, -33.808, 7358.75, -153.789, 7362.71, 86.2277, 156.319, -24.2252, 143.398, -139.851, 153.457, 96.6359
151, 0.00000, 7351.7, -33.9381, 7350.25, -153.915, 7353.45, 86.0844, 172.032, -28.106, 156.135, -143.871, 166.862, 93.0954
152, 0.00000, 7334.57, -34.1978, 7332.85, -154.129, 7341.13, 85.851, 181.431, -30.2044, 161.926, -145.561, 172.746, 91.608
153, 0.00000, 7311.67, -34.5547, 7308.91, -154.507, 7315.49, 85.4904, 189.432, -31.9247, 168.534, -147.448, 179.178, 90.0155
154, 0.00000, 7281.34, -34.9358, 7286.45, -154.927, 7284.73, 85.0336, 195.843, -33.28, 170.303, -148.179, 183.938, 88.7561
155, 0.00000, 7256.43, -35.3589, 7256.55, -155.326, 7259.97, 84.6581, 194.115, -33.3093, 170.071, -148.43, 182.423, 88.7577
156, 0.00000, 7225.37, -35.7534, 7232.01, -155.71, 7233.05, 84.2229, 194.001, -33.8897, 169.467, -148.637, 183.637, 88.1437
157, 0.00000, 7198.74, -36.1591, 7203.78, -156.187, 7198.13, 83.7906, 193.085, -34.0613, 167.39, -148.551, 181.962, 88.1029
158, 0.00000, 7178.67, -36.4053, 7188.31, -156.392, 7184.64, 83.5338, 193.415, -34.2916, 167.044, -148.637, 184.071, 87.5015
159, 0.00000, 7166.45, -36.6477, 7169.28, -156.624, 7170.27, 83.3452, 189.632, -33.8666, 164.112, -148.146, 180.128, 88.0784
160, 0.00000, 7154.59, -36.8191, 7157.25, -156.832, 7154.47, 83.1555, 188.973, -33.8906, 161.622, -147.701, 179.115, 88.1182
161, 0.00000, 7154.07, -36.7983, 7160.26, -156.862, 7150.28, 83.124, 180.646, -32.4032, 154.949, -145.983, 173.24, 89.2684
162, 0.00000, 7151.96, -36.8374, 7156.41, -156.933, 7144, 83.0803, 189.552, -34.0008, 162.186, -147.91, 180.907, 87.7215
163, 0.00000, 7162.1, -36.7687, 7157.59, -156.862, 7150.23, 83.2147, 195.871, -35.0024, 168.923, -149.789, 185.415, 86.7255
164, 0.00000, 7174.64, -36.5709, 7173.11, -156.623, 7168.48, 83.4131, 184.291, -32.9001, 160.131, -147.491, 177.027, 88.4601
165, 0.00000, 7173.75, -36.5733, 7173.06, -156.573, 7173.51, 83.4326, 189.075, -33.7329, 163.279, -148.23, 179.717, 87.9555
166, 0.00000, 7198.63, -36.2406, 7196.48, -156.24, 7197.72, 83.7758, 178.28, -31.5216, 154.455, -145.32, 170.121, 90.4711
167, 0.00000, 7230.09, -35.7468, 7232.34, -155.725, 7233.48, 84.2494, 170.857, -29.3377, 149.987, -143.607, 163.828, 92.3009
168, 0.00000, 7263.19, -35.3333, 7258.35, -155.338, 7260.41, 84.6988, 160.491, -26.5844, 144.029, -141.378, 155.744, 94.7306
169, 0.00000, 7294.07, -34.8949, 7287.33, -154.877, 7292.82, 85.1624, 154.159, -24.5745, 137.662, -138.694, 147.654, 97.4683
170, 0.00000, 7306.91, -34.6606, 7304.26, -154.619, 7310.12, 85.3804, 152.453, -23.8738, 138.006, -138.602, 146.587, 98.012
171, 0.00000, 7323.2, -34.4219, 7319.64, -154.383, 7325.69, 85.624, 151.955, -23.5492, 136.528, -137.817, 144.35, 98.9491
172, 0.00000, 7332.38, -34.276, 7329.38, -154.232, 7335.65, 85.7685, 149.712, -22.7419, 135.817, -137.405, 144.771, 98.9274
173, 0.00000, 7339.58, -34.1713, 7336.49, -154.145, 7340.99, 85.8647, 144.734, -21.0773, 132.573, -135.976, 139.738, 100.778
174, 0.00000, 7343.54, -34.1107, 7339.46, -154.064, 7346.61, 85.9427, 152.768, -23.5187, 138.588, -138.352, 146.503, 98.5072
175, 0.00000, 7338.86, -34.1726, 7334.79, -154.162, 7338.13, 85.8621, 164.023, -26.5114, 149.275, -142.093, 158.098, 95.0641
176, 0.00000, 7314.65, -34.4972, 7314.49, -154.44, 7320.73, 85.5349, 172.566, -28.7107, 154.417, -143.858, 166.478, 92.7023
177, 0.00000, 7288.51, -34.8574, 7291.09, -154.798, 7296.08, 85.1565, 185.952, -31.5894, 163.171, -146.45, 178.546, 89.831
178, 0.00000, 7260.25, -35.2772, 7263.42, -155.203, 7269.64, 84.7404, 186.884, -32.0892, 162.389, -146.586, 176.694, 89.8704
179, 0.00000, 7228.46, -35.7654, 7229.22, -155.714, 7234.3, 84.2573, 194.67, -33.744, 168.418, -148.407, 186.563, 87.6562
180, 0.00000, 7203.62, -36.1194, 7204.03, -156.129, 7202.87, 83.8734, 205.483, -35.8933, 178.248, -151.121, 196.71, 85.6592
181, 0.00000, 7190.96, -36.279, 7195.2, -156.287, 7192.09, 83.6869, 189.312, -33.529, 164.83, -148.376, 184.093, 87.6172
182, 0.00000, 7167.02, -36.5695, 7176.52, -156.569, 7171.54, 83.3634, 197.267, -35.0341, 167.308, -149.165, 189.562, 86.4041
183, 0.00000, 7156.9, -36.784, 7159.3, -156.765, 7160.03, 83.2095, 193.177, -34.5651, 164.587, -148.687, 184.389, 87.1813
184, 0.00000, 7146.81, -36.9056, 7151.72, -156.939, 7145.59, 83.0418, 190.801, -34.2769, 161.245, -148.014, 181.016, 87.6682
185, 0.00000, 7142.35, -37.0235, 7141.49, -157.11, 7132.92, 82.9374, 188.155, -33.9343, 158.744, -147.513, 178.469, 88.0704
186, 0.00000, 7143.29, -37.0076, 7142.53, -157.079, 7135.48, 82.9605, 189.99, -34.2262, 161.612, -148.211, 179.519, 87.8925
187, 0.00000, 7154.34, -36.8629, 7151.28, -156.895, 7149.51, 83.1424, 197.663, -35.3413, 173.679, -150.847, 191.059, 85.7125
