,Voltage (pu),3ph Active Power (kW),3ph Reactive Power (kvar)
0.172,0.9999999999694249,156.2906666666667,-300.0
0.173,0.9999999999694743,157.2281666666667,-300.0
0.174,0.9999999999695234,158.16600000000003,-299.9999999999999
0.175,0.9999999999695726,159.10416666666666,-300.0
0.176,0.999999999969622,160.04266666666666,-300.00000000000006
0.177,0.9999999999696709,160.98149999999998,-300.00000000000006
0.178,0.9999999999697207,161.9206666666667,-300.00000000000006
0.179,0.9999999999697697,162.86016666666671,-300.0
0.18,0.999999999969819,163.8,-299.99999999999994
0.181,0.9999999999698685,164.74016666666665,-300.00000000000006
0.182,0.9999999999699181,165.68066666666667,-300.0
0.183,0.9999999999699674,166.6215,-300.00000000000006
0.184,0.9999999999700168,167.56266666666667,-299.99999999999994
0.185,0.9999999999700662,168.50416666666663,-300.0
0.186,0.9999999999701157,169.446,-299.99999999999994
0.187,0.9999999999701651,170.38816666666668,-300.0
0.188,0.9999999999702148,171.33066666666667,-300.0
0.189,0.999999999970264,172.27349999999998,-300.0
0.19,0.9999999999703136,173.21666666666667,-300.0
0.191,0.9999999999703633,174.16016666666667,-299.99999999999994
0.192,0.9999999999704129,175.10400000000004,-300.0
0.193,0.9999999999704624,176.04816666666667,-299.99999999999994
0.194,0.9999999999705119,176.9926666666667,-300.0
0.195,0.9999999999705615,177.9375,-299.99999999999994
0.196,0.9999999999706111,178.88266666666672,-300.00000000000006
0.197,0.9999999999706608,179.82816666666668,-299.99999999999994
0.198,0.9999999999707104,180.774,-300.0
0.199,0.9999999999707602,181.72016666666667,-300.0
0.2,0.9999999999708098,182.66666666666669,-299.99999999999994
0.201,0.9999999999708595,183.61350000000002,-300.00000000000006
0.202,0.9999999999709093,184.56066666666672,-300.0
0.203,0.999999999970959,185.50816666666668,-300.0
0.204,0.9999999999710089,186.456,-300.0
0.205,0.9999999999710586,187.40416666666667,-300.0
0.206,0.9999999999711086,188.35266666666666,-300.0
0.207,0.9999999999711583,189.3015,-299.99999999999994
0.208,0.999999999971208,190.2506666666667,-300.0
0.209,0.999999999971258,191.2001666666667,-300.0
0.21,0.9999999999713078,192.14999999999998,-300.00000000000006
0.211,0.9999999999713578,193.10016666666667,-300.00000000000006
0.212,0.9999999999714075,194.0506666666667,-300.0
0.213,0.9999999999714575,195.00150000000002,-300.0
0.214,0.9999999999715076,195.95266666666672,-300.0
0.215,0.9999999999715576,196.90416666666667,-300.00000000000006
0.216,0.9999999999716074,197.85600000000005,-299.99999999999994
0.217,0.9999999999716573,198.80816666666664,-300.00000000000006
0.218,0.9999999999717074,199.76066666666668,-300.0
0.219,0.9999999999717574,200.71349999999995,-300.0
0.22,0.9999999999718076,201.66666666666669,-300.00000000000006
0.221,0.9999999999718575,202.62016666666676,-300.00000000000006
0.222,0.9999999999719078,203.574,-300.00000000000006
0.223,0.9999999999719579,204.52816666666666,-299.99999999999994
0.224,0.9999999999720078,205.48266666666672,-300.0
0.225,0.9999999999720582,206.4375,-299.99999999999994
0.226,0.9999999999721082,207.39266666666663,-299.99999999999994
0.227,0.9999999999721586,208.34816666666663,-299.99999999999994
0.228,0.9999999999722085,209.304,-299.99999999999994
0.229,0.9999999999722587,210.26016666666666,-300.0
0.23,0.9999999999723092,211.2166666666667,-300.0
0.231,0.9999999999723594,212.17350000000005,-300.00000000000006
0.232,0.9999999999724096,213.13066666666668,-300.0
0.233,0.9999999999724597,214.0881666666666,-300.0
0.234,0.9999999999725102,215.04600000000005,-300.0
0.235,0.9999999999725605,216.00416666666666,-300.0
0.236,0.9999999999726107,216.96266666666662,-300.0
0.237,0.9999999999726611,217.92149999999998,-299.99999999999994
0.238,0.9999999999727115,218.88066666666668,-300.00000000000006
0.239,0.9999999999727619,219.84016666666668,-300.0
0.24,0.9999999999728123,220.80000000000007,-299.99999999999994
0.241,0.999999999972862,221.75012500000003,-300.0
0.242,0.9999999999729122,222.70050000000003,-299.99999999999994
0.243,0.999999999972962,223.651125,-299.99999999999994
0.244,0.9999999999730118,224.60200000000003,-299.99999999999994
0.245,0.999999999973062,225.55312500000005,-299.99999999999994
0.246,0.9999999999731118,226.50449999999998,-299.99999999999994
0.247,0.9999999999731616,227.45612500000004,-300.0
0.248,0.9999999999732118,228.40800000000002,-300.0
0.249,0.9999999999732618,229.36012500000007,-300.0
0.25,0.9999999999733117,230.3124999999999,-300.0
0.251,0.9999999999733616,231.265125,-300.00000000000006
0.252,0.9999999999734119,232.21799999999996,-300.0
0.253,0.9999999999734618,233.17112500000002,-299.99999999999994
0.254,0.999999999973512,234.12450000000004,-300.0
0.255,0.999999999973562,235.07812499999991,-299.99999999999994
0.256,0.999999999973612,236.032,-300.0
0.257,0.9999999999736622,236.98612500000007,-300.0
0.258,0.9999999999737123,237.94050000000001,-300.00000000000006
0.259,0.9999999999737624,238.895125,-300.0
0.26,0.9999999999738126,239.85000000000002,-300.0
0.261,0.9999999999738627,240.80512499999998,-300.0
0.262,0.999999999973913,241.76049999999998,-300.00000000000006
0.263,0.9999999999739632,242.71612500000006,-300.0
0.264,0.9999999999740133,243.67200000000005,-299.99999999999994
0.265,0.9999999999740633,244.628125,-299.99999999999994
0.266,0.9999999999741136,245.58450000000002,-299.99999999999994
0.267,0.999999999974164,246.541125,-300.00000000000006
0.268,0.9999999999742144,247.498,-300.0
0.269,0.9999999999742644,248.455125,-300.00000000000006
0.27,0.9999999999743145,249.41250000000008,-300.0
0.271,0.999999999974365,250.37012499999997,-300.00000000000006
0.272,0.9999999999744152,251.32799999999997,-300.0
0.273,0.9999999999744658,252.28612499999997,-299.99999999999994
0.274,0.999999999974516,253.24450000000007,-300.0
0.275,0.9999999999745663,254.20312500000006,-300.00000000000006
0.276,0.9999999999746165,255.162,-300.0
0.277,0.999999999974667,256.121125,-300.00000000000006
0.278,0.9999999999747174,257.08050000000003,-299.99999999999994
0.279,0.9999999999747679,258.040125,-300.0
0.28,0.9999999999748183,259.0,-300.00000000000006
0.281,0.9999999999748685,259.960125,-299.99999999999994
0.282,0.9999999999749191,260.9205,-300.0
0.283,0.9999999999749695,261.881125,-300.0
0.284,0.9999999999750199,262.842,-299.99999999999994
0.285,0.9999999999750703,263.803125,-300.0
0.286,0.9999999999751209,264.7645,-300.0
0.287,0.9999999999751715,265.726125,-300.0
0.288,0.9999999999752219,266.68800000000005,-300.00000000000006
0.289,0.9999999999752724,267.650125,-300.00000000000006
0.29,0.9999999999753229,268.6125,-300.0
0.291,0.9999999999753733,269.57512499999996,-300.0
0.292,0.999999999975424,270.538,-300.00000000000006
0.293,0.9999999999754745,271.501125,-299.99999999999994
0.294,0.9999999999755251,272.46450000000004,-300.00000000000006
0.295,0.9999999999755758,273.428125,-300.0
0.296,0.9999999999756264,274.392,-300.0
0.297,0.999999999975677,275.35612499999996,-300.0
0.298,0.9999999999757279,276.32050000000004,-300.00000000000006
0.299,0.9999999999757782,277.285125,-300.0
0.3,0.9999999999758291,278.25,-299.99999999999994
0.301,0.9999999999758796,279.21512500000006,-300.0
0.302,0.9999999999759304,280.1805,-299.99999999999994
0.303,0.999999999975981,281.1461249999999,-299.99999999999994
0.304,0.9999999999760317,282.1120000000001,-300.0
0.305,0.9999999999760825,283.078125,-300.0
0.306,0.9999999999761332,284.04449999999997,-300.0
0.307,0.9999999999761838,285.011125,-299.99999999999994
0.308,0.9999999999762349,285.978,-300.0
0.309,0.9999999999762854,286.945125,-300.0
0.31,0.9999999999763364,287.91249999999997,-300.00000000000006
0.311,0.9999999999763871,288.880125,-299.99999999999994
0.312,0.999999999976438,289.84800000000007,-300.00000000000006
0.313,0.9999999999764888,290.81612499999994,-300.0
0.314,0.9999999999765395,291.7845,-300.0
0.315,0.9999999999765906,292.753125,-299.99999999999994
0.316,0.9999999999766417,293.722,-300.0
0.317,0.9999999999766923,294.69112500000006,-300.0
0.318,0.999999999976743,295.6605,-299.99999999999994
0.319,0.999999999976794,296.630125,-300.0
0.32,0.999999999976845,297.59999999999997,-300.0
0.321,0.9999999999768959,298.570125,-300.00000000000006
0.322,0.999999999976947,299.54049999999995,-300.0
0.323,0.9999999999769977,300.511125,-299.99999999999994
0.324,0.999999999977049,301.48199999999997,-300.0
0.325,0.9999999999770999,302.453125,-300.00000000000006
0.326,0.9999999999771509,303.42449999999997,-300.0
0.327,0.9999999999772018,304.39612500000004,-300.00000000000006
0.328,0.999999999977253,305.36799999999994,-300.0
0.329,0.999999999977304,306.34012500000006,-299.99999999999994
0.33,0.9999999999773551,307.3125,-299.99999999999994
0.331,0.9999999999774061,308.285125,-300.0
0.332,0.9999999999774571,309.258,-300.0
0.333,0.9999999999775082,310.231125,-300.00000000000006
0.334,0.9999999999775593,311.2045,-300.0
0.335,0.9999999999776105,312.178125,-300.0
0.336,0.9999999999776614,313.15200000000004,-300.0
0.337,0.9999999999777128,314.12612500000006,-300.0
0.338,0.9999999999777641,315.10049999999995,-300.0
0.339,0.9999999999778152,316.07512499999996,-300.00000000000006
0.34,0.9999999999778663,317.05000000000007,-300.0
0.341,0.9999999999779174,318.025125,-299.99999999999994
0.342,0.9999999999779687,319.0005,-300.0
0.343,0.9999999999780201,319.976125,-300.00000000000006
0.344,0.9999999999780713,320.952,-300.0
0.345,0.9999999999781225,321.92812499999997,-300.00000000000006
0.346,0.9999999999781739,322.9045,-300.0
0.347,0.999999999978225,323.88112499999994,-300.00000000000006
0.348,0.9999999999782762,324.858,-300.0
0.349,0.9999999999783278,325.83512499999995,-300.0
0.35,0.9999999999783789,326.8125,-300.0
0.351,0.9999999999784303,327.790125,-300.0
0.352,0.9999999999784818,328.76800000000003,-300.0
0.353,0.9999999999785328,329.746125,-300.00000000000006
0.354,0.9999999999785846,330.7245000000001,-300.00000000000006
0.355,0.9999999999786358,331.703125,-300.0
0.356,0.9999999999786875,332.682,-299.99999999999994
0.357,0.9999999999787386,333.6611250000001,-300.0
0.358,0.9999999999787901,334.6404999999999,-300.0
0.359,0.9999999999788415,335.62012500000014,-299.99999999999994
0.36,0.9999999999788931,336.6,-300.0
0.361,0.9999999999789443,337.58012499999995,-300.0
0.362,0.9999999999789959,338.56049999999993,-300.0
0.363,0.9999999999790476,339.54112499999997,-299.99999999999994
0.364,0.9999999999790987,340.52200000000005,-300.00000000000006
0.365,0.9999999999791505,341.50312499999995,-299.99999999999994
0.366,0.9999999999792019,342.48449999999997,-300.0
0.367,0.9999999999792533,343.46612500000003,-300.0
0.368,0.9999999999793049,344.448,-300.00000000000006
0.369,0.9999999999793567,345.4301250000001,-300.0
0.37,0.9999999999794081,346.4125,-300.00000000000006
0.371,0.9999999999794597,347.395125,-300.00000000000006
0.372,0.9999999999795113,348.37800000000004,-300.0
0.373,0.9999999999795631,349.3611249999999,-300.0
0.374,0.9999999999796149,350.3445000000001,-300.00000000000006
0.375,0.9999999999796662,351.32812499999994,-300.00000000000006
0.376,0.9999999999797179,352.31199999999995,-300.0
0.377,0.9999999999797695,353.296125,-300.0
0.378,0.9999999999798214,354.2805,-300.00000000000006
0.379,0.999999999979873,355.265125,-300.00000000000006
0.38,0.9999999999799246,356.25,-299.99999999999994
0.381,0.9999999999799765,357.235125,-299.99999999999994
0.382,0.9999999999800283,358.22049999999996,-300.0
0.383,0.9999999999800798,359.20612500000004,-300.0
0.384,0.9999999999801317,360.192,-299.99999999999994
0.385,0.9999999999801834,361.178125,-300.0
0.386,0.9999999999802353,362.1645000000001,-299.99999999999994
0.387,0.9999999999802872,363.151125,-300.0
0.388,0.999999999980339,364.138,-300.0
0.389,0.9999999999803908,365.1251249999999,-299.99999999999994
0.39,0.9999999999804426,366.11249999999995,-300.0
0.391,0.9999999999804946,367.100125,-300.0
0.392,0.9999999999805465,368.0879999999999,-300.0
0.393,0.9999999999805982,369.076125,-300.0
0.394,0.99999999998065,370.06450000000007,-300.0
0.395,0.999999999980702,371.05312499999997,-300.00000000000006
0.396,0.9999999999807542,372.042,-300.0
0.397,0.999999999980806,373.031125,-300.00000000000006
0.398,0.9999999999808578,374.02049999999997,-299.99999999999994
0.399,0.99999999998091,375.0101250000001,-299.99999999999994
0.4,0.9999999999809618,375.99999999999994,-300.0
0.401,0.9999999999810136,376.990125,-299.9999999999999
0.402,0.9999999999810659,377.98049999999995,-300.0
0.403,0.999999999981118,378.971125,-300.0
0.404,0.9999999999811697,379.962,-299.99999999999994
0.405,0.999999999981222,380.95312499999994,-300.0
0.406,0.9999999999812738,381.94449999999995,-299.99999999999994
0.407,0.999999999981326,382.93612499999995,-300.00000000000006
0.408,0.9999999999813781,383.92799999999994,-300.0
0.409,0.9999999999814302,384.92012500000004,-299.99999999999994
0.41,0.9999999999814823,385.9125,-300.0
0.411,0.9999999999815347,386.905125,-300.00000000000006
0.412,0.9999999999815865,387.898,-300.00000000000006
0.413,0.9999999999816388,388.89112500000005,-300.0
0.414,0.999999999981691,389.8845000000001,-300.0
0.415,0.9999999999817432,390.878125,-300.0
0.416,0.9999999999817951,391.87199999999996,-300.00000000000006
0.417,0.9999999999818474,392.866125,-300.00000000000006
0.418,0.9999999999818998,393.8605000000001,-299.99999999999994
0.419,0.9999999999819521,394.85512499999993,-300.00000000000006
0.42,0.9999999999820042,395.84999999999997,-300.0
0.421,0.9999999999820564,396.84512500000005,-299.99999999999994
0.422,0.9999999999821086,397.8404999999998,-300.0
0.423,0.999999999982161,398.83612500000004,-300.0
0.424,0.999999999982213,399.8320000000001,-300.00000000000006
0.425,0.9999999999822653,400.828125,-300.0
0.426,0.9999999999823179,401.8244999999999,-300.0
0.427,0.9999999999823702,402.821125,-300.0
0.428,0.9999999999824227,403.818,-300.0
0.429,0.999999999982475,404.81512499999997,-300.00000000000006
0.43,0.9999999999825271,405.8125,-300.0
0.431,0.9999999999825796,406.81012499999997,-299.99999999999994
0.432,0.9999999999826321,407.8080000000001,-300.0
0.433,0.9999999999826844,408.806125,-300.00000000000006
0.434,0.9999999999827369,409.80449999999996,-300.00000000000006
0.435,0.9999999999827892,410.8031249999999,-300.0
0.436,0.9999999999828418,411.8019999999999,-300.0
0.437,0.9999999999828941,412.80112499999996,-300.0
0.438,0.9999999999829465,413.80050000000006,-300.0
0.439,0.9999999999829992,414.8001250000001,-300.0
0.44,0.9999999999830517,415.79999999999995,-299.99999999999994
0.441,0.9999999999831042,416.8001250000001,-300.0
0.442,0.9999999999831567,417.80049999999994,-300.0
0.443,0.9999999999832092,418.80112500000007,-300.0
0.444,0.9999999999832618,419.8019999999999,-300.0
0.445,0.9999999999833143,420.8031249999998,-299.9999999999999
0.446,0.9999999999833669,421.80450000000013,-300.0
0.447,0.9999999999834197,422.80612499999995,-300.00000000000006
0.448,0.9999999999834722,423.80800000000005,-300.0
0.449,0.9999999999835248,424.81012499999997,-299.99999999999994
0.45,0.9999999999835775,425.8124999999999,-300.0
0.451,0.9999999999836301,426.8151250000001,-299.99999999999994
0.452,0.9999999999836826,427.818,-300.0
0.453,0.9999999999837355,428.82112499999994,-299.99999999999994
0.454,0.999999999983788,429.8245,-300.0
0.455,0.9999999999838408,430.82812499999983,-300.0
0.456,0.9999999999838936,431.83200000000005,-300.0
0.457,0.9999999999839463,432.83612500000004,-300.0
0.458,0.999999999983999,433.84049999999996,-300.0
0.459,0.9999999999840518,434.845125,-300.0
0.46,0.9999999999841045,435.85000000000014,-300.00000000000006
0.461,0.9999999999841572,436.85512500000004,-300.0
0.462,0.9999999999842101,437.8605,-300.00000000000006
0.463,0.9999999999842628,438.8661249999999,-300.00000000000006
0.464,0.9999999999843155,439.8719999999999,-300.0
0.465,0.9999999999843686,440.87812499999995,-300.0
0.466,0.9999999999844214,441.88449999999995,-300.0
0.467,0.9999999999844742,442.89112500000005,-300.0
0.468,0.9999999999845272,443.898,-300.0
0.469,0.99999999998458,444.90512500000006,-300.0
0.47,0.999999999984633,445.9124999999999,-300.0
0.471,0.9999999999846858,446.920125,-299.99999999999994
0.472,0.9999999999847388,447.9280000000001,-299.99999999999994
0.473,0.9999999999847916,448.936125,-300.00000000000006
0.474,0.9999999999848449,449.94449999999995,-299.99999999999994
0.475,0.9999999999848976,450.953125,-300.00000000000006
0.476,0.9999999999849505,451.9620000000001,-300.0
0.477,0.9999999999850036,452.9711250000001,-300.0
0.478,0.9999999999850566,453.9805,-300.0
0.479,0.9999999999851095,454.99012500000003,-300.0
0.48,0.9999999999851625,456.0,-300.00000000000006
0.481,0.9999999999852142,456.9834027777779,-300.00000000000006
0.482,0.9999999999852659,457.9669444444444,-300.00000000000006
0.483,0.9999999999853176,458.95062499999995,-300.0
0.484,0.9999999999853693,459.93444444444435,-300.00000000000006
0.485,0.9999999999854209,460.9184027777777,-299.99999999999994
0.486,0.9999999999854724,461.9024999999999,-300.00000000000006
0.487,0.9999999999855242,462.88673611111113,-300.0
0.488,0.999999999985576,463.8711111111111,-300.0
0.489,0.9999999999856275,464.85562500000003,-300.0
0.49,0.9999999999856792,465.8402777777777,-299.99999999999994
0.491,0.999999999985731,466.82506944444447,-300.0
0.492,0.9999999999857828,467.81000000000006,-300.0
0.493,0.9999999999858344,468.79506944444444,-300.0
0.494,0.9999999999858863,469.7802777777778,-300.0
0.495,0.9999999999859379,470.7656249999999,-300.0
0.496,0.9999999999859897,471.75111111111113,-300.0
0.497,0.9999999999860414,472.73673611111104,-300.0
0.498,0.9999999999860932,473.7224999999999,-299.99999999999994
0.499,0.9999999999861451,474.70840277777774,-300.00000000000006
0.5,0.9999999999861968,475.6944444444445,-300.0
0.501,0.9999999999862486,476.68062499999996,-300.0
0.502,0.9999999999863003,477.6669444444444,-299.99999999999994
0.503,0.9999999999863521,478.65340277777784,-300.0
0.504,0.999999999986404,479.64,-300.0
0.505,0.9999999999864558,480.6267361111112,-300.00000000000006
0.506,0.9999999999865073,481.61361111111114,-300.00000000000006
0.507,0.9999999999865595,482.600625,-300.0
0.508,0.9999999999866114,483.5877777777777,-300.0
0.509,0.9999999999866632,484.57506944444435,-300.0
0.51,0.999999999986715,485.5625,-300.0
0.511,0.9999999999867668,486.5500694444445,-300.0
0.512,0.9999999999868184,487.5377777777778,-300.0
0.513,0.9999999999868705,488.525625,-299.99999999999994
0.514,0.9999999999869223,489.5136111111112,-300.00000000000006
0.515,0.9999999999869744,490.501736111111,-300.00000000000006
0.516,0.9999999999870263,491.49,-300.00000000000006
0.517,0.9999999999870779,492.47840277777766,-299.99999999999994
0.518,0.99999999998713,493.4669444444444,-299.99999999999994
0.519,0.9999999999871819,494.45562499999994,-300.0
