hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 20869, -33.16, 20852.7, -153.24, 20868.3, 86.8098, 214.881, -25.7573, 224.437, -147.39, 218.863, 94.1545
2, 0.00000, 20878.3, -33.0721, 20863.9, -153.138, 20878.8, 86.9061, 208.452, -24.9584, 216.17, -146.465, 211.426, 95.0657
3, 0.00000, 20888.8, -32.9669, 20876, -153.02, 20890.8, 87.0218, 202.017, -24.0933, 208.133, -145.484, 203.723, 96.0917
4, 0.00000, 20891.2, -32.9434, 20876.9, -153.009, 20891.6, 87.0336, 200.606, -23.8939, 208.241, -145.487, 203.72, 96.1011
5, 0.00000, 20884.1, -33.0094, 20870.1, -153.071, 20885.9, 86.9794, 205.927, -24.6043, 213.166, -146.088, 207.631, 95.5784
6, 0.00000, 20874, -33.1102, 20859.2, -153.18, 20873, 86.8563, 211.78, -25.3724, 219.994, -146.894, 216.154, 94.4902
7, 0.00000, 20865.2, -33.1888, 20850.4, -153.258, 20864.6, 86.7801, 218.524, -26.1741, 226.774, -147.626, 222.613, 93.7372
8, 0.00000, 20846.4, -33.3812, 20831.2, -153.452, 20845.8, 86.5888, 228.26, -27.3288, 236.814, -148.716, 232.213, 92.6142
9, 0.00000, 20825.9, -33.5609, 20814, -153.607, 20825.5, 86.4072, 243.437, -28.8586, 249.023, -149.855, 247.587, 91.0962
10, 0.00000, 20803.1, -33.7978, 20779.6, -153.929, 20796.4, 86.1323, 254.288, -29.934, 270.426, -151.7, 263.218, 89.6157
11, 0.00000, 20787.4, -33.9676, 20766.1, -154.08, 20783.9, 85.9857, 259.16, -30.4646, 273.04, -152.018, 265.221, 89.3347
12, 0.00000, 20787.3, -33.9705, 20766.7, -154.078, 20783.1, 85.9773, 258.788, -30.4419, 272.056, -151.95, 265.511, 89.3058
13, 0.00000, 20788.1, -33.9627, 20767.3, -154.072, 20783.5, 85.9816, 258.293, -30.3977, 271.803, -151.927, 265.46, 89.313
14, 0.00000, 20798.8, -33.8536, 20779.1, -153.954, 20796.7, 86.1094, 253.855, -29.9592, 266.25, -151.448, 258.712, 89.9318
15, 0.00000, 20809, -33.7598, 20788, -153.868, 20809.1, 86.222, 247.87, -29.3968, 261.188, -151.022, 250.44, 90.6819
16, 0.00000, 20810.4, -33.7429, 20791.1, -153.843, 20807, 86.2084, 246.922, -29.309, 259.149, -150.843, 253.199, 90.4477
17, 0.00000, 20790.7, -33.9342, 20768.6, -154.05, 20788.9, 86.0336, 258.22, -30.3609, 272.554, -151.962, 262.514, 89.5769
18, 0.00000, 20762, -34.203, 20741.4, -154.303, 20764.4, 85.7965, 274.676, -31.7617, 287.137, -153.106, 275.05, 88.4842
19, 0.00000, 20760.9, -34.1985, 20736.8, -154.323, 20762.1, 85.7948, 278.552, -32.0004, 294.142, -153.527, 279.715, 88.1761
20, 0.00000, 20771.8, -34.0898, 20749.1, -154.206, 20772.1, 85.8956, 273.55, -31.5759, 288.071, -153.067, 275.674, 88.5354
21, 0.00000, 20779.1, -34.0224, 20759.5, -154.121, 20777.2, 85.9425, 268.349, -31.1694, 280.545, -152.527, 272.973, 88.7598
22, 0.00000, 20780, -34.0076, 20759.3, -154.113, 20778.3, 85.9595, 269.239, -31.2135, 282.354, -152.632, 273.598, 88.734
23, 0.00000, 20787.6, -33.9262, 20767.5, -154.027, 20787.3, 86.0511, 266.924, -30.9763, 279.481, -152.376, 270.027, 89.066
24, 0.00000, 20802.3, -33.7872, 20784.8, -153.871, 20801.7, 86.1859, 258.052, -30.2134, 268.437, -151.514, 261.65, 89.791
25, 0.00000, 20809.2, -33.7311, 20793, -153.807, 20808.7, 86.2412, 251.954, -29.6999, 261.223, -150.956, 255.63, 90.2961
26, 0.00000, 20809.5, -33.7313, 20793.1, -153.809, 20808.6, 86.2378, 251.278, -29.6475, 260.772, -150.926, 255.35, 90.3137
27, 0.00000, 20801.6, -33.7974, 20786.8, -153.861, 20802.1, 86.1821, 257.613, -30.1955, 265.456, -151.301, 260.407, 89.8813
28, 0.00000, 20796.6, -33.8472, 20782.8, -153.904, 20796.7, 86.128, 259.851, -30.4103, 266.859, -151.435, 263.157, 89.6281
29, 0.00000, 20786.2, -33.9511, 20772.2, -154.009, 20786.5, 86.0262, 264.712, -30.8579, 271.863, -151.868, 267.75, 89.2037
30, 0.00000, 20764.7, -34.1433, 20753.1, -154.184, 20764.8, 85.8305, 278.325, -31.9563, 283.421, -152.753, 281.764, 88.0866
31, 0.00000, 20739.9, -34.3549, 20726.1, -154.414, 20735.3, 85.585, 295.471, -33.1843, 302.817, -154.055, 303.127, 86.5923
32, 0.00000, 20706.8, -34.6646, 20689.4, -154.746, 20701.1, 85.2704, 312.432, -34.3814, 322.689, -155.359, 320.73, 85.379
33, 0.00000, 20691.3, -34.8114, 20672.4, -154.905, 20682.6, 85.103, 319.137, -34.8532, 330.917, -155.881, 330.02, 84.7736
34, 0.00000, 20672.8, -34.9915, 20651.3, -155.097, 20667.8, 84.9535, 326.816, -35.3828, 340.137, -156.473, 333.908, 84.455
35, 0.00000, 20666.1, -35.0621, 20643.1, -155.177, 20661.1, 84.8846, 328.342, -35.5179, 342.872, -156.666, 335.246, 84.3279
36, 0.00000, 20679.9, -34.9484, 20661.4, -155.033, 20677.9, 85.0168, 318.993, -34.9743, 329.587, -155.956, 323.545, 85.0027
37, 0.00000, 20690.7, -34.8438, 20676.3, -154.9, 20690.9, 85.1337, 314.523, -34.6603, 321.637, -155.464, 317.509, 85.4142
38, 0.00000, 20707.7, -34.6844, 20690.2, -154.766, 20704.3, 85.2676, 306.471, -34.0921, 316.645, -155.096, 312.654, 85.7826
39, 0.00000, 20717.3, -34.5969, 20700.5, -154.673, 20714.9, 85.3628, 301.595, -33.7488, 311.07, -154.735, 306.817, 86.1805
40, 0.00000, 20715.8, -34.618, 20700, -154.686, 20714.9, 85.352, 300.963, -33.7359, 309.452, -154.667, 304.898, 86.2748
41, 0.00000, 20682.1, -34.8981, 20667.6, -154.955, 20681.5, 85.0734, 323.52, -35.1489, 330.748, -155.93, 327.262, 84.8841
42, 0.00000, 20627.3, -35.3773, 20605.9, -155.479, 20623.1, 84.5745, 353.53, -36.8978, 366.366, -157.866, 359.782, 83.0063
43, 0.00000, 20613.4, -35.4975, 20591.1, -155.603, 20609.1, 84.4551, 360.844, -37.2975, 374.265, -158.269, 367.005, 82.6134
44, 0.00000, 20613.1, -35.5023, 20589.7, -155.616, 20608.4, 84.4483, 360.563, -37.2899, 374.938, -158.306, 366.985, 82.6061
45, 0.00000, 20617.7, -35.4638, 20591.6, -155.597, 20609.6, 84.4643, 357.838, -37.1452, 374.748, -158.28, 367.103, 82.6123
46, 0.00000, 20629.7, -35.3459, 20604.2, -155.479, 20618.4, 84.5581, 354.119, -36.89, 370.899, -158.024, 366.389, 82.7259
47, 0.00000, 20659.6, -35.0816, 20638.6, -155.187, 20651.1, 84.8375, 338.603, -36.0001, 351.857, -157.029, 348.935, 83.6894
48, 0.00000, 20678, -34.9247, 20657.1, -155.023, 20677.4, 85.0528, 328.628, -35.4011, 341.047, -156.448, 331.681, 84.6547
49, 0.00000, 20684.9, -34.8637, 20665, -154.96, 20680.2, 85.0818, 324.102, -35.1365, 336.26, -156.176, 331.131, 84.7048
50, 0.00000, 20682.3, -34.8666, 20667.7, -154.926, 20679.6, 85.0895, 329.252, -35.3859, 336.766, -156.161, 334.901, 84.5466
51, 0.00000, 20682.5, -34.8647, 20670.1, -154.913, 20677.1, 85.0691, 328.28, -35.3456, 334.365, -156.036, 336.696, 84.4452
52, 0.00000, 20680.8, -34.892, 20663.6, -154.972, 20674.1, 85.0365, 327.464, -35.3269, 337.506, -156.233, 336.584, 84.4144
53, 0.00000, 20665, -35.0281, 20647.9, -155.108, 20657.1, 84.8919, 336.563, -35.8663, 346.599, -156.738, 346.745, 83.8365
54, 0.00000, 20646.7, -35.1775, 20629.1, -155.26, 20637.5, 84.7341, 348.369, -36.5092, 358.816, -157.362, 359.61, 83.1621
55, 0.00000, 20622.6, -35.3659, 20605.1, -155.446, 20612.9, 84.5433, 365.31, -37.3536, 375.5, -158.147, 376.849, 82.3329
56, 0.00000, 20593.2, -35.6222, 20574.1, -155.71, 20584.1, 84.2935, 380.003, -38.1249, 391.204, -158.93, 390.738, 81.6129
57, 0.00000, 20585.5, -35.6912, 20564.8, -155.793, 20572.4, 84.1979, 382.903, -38.2909, 395.774, -159.15, 396.995, 81.3102
58, 0.00000, 20595.1, -35.6151, 20573.3, -155.724, 20582.5, 84.278, 377.015, -38.0117, 390.723, -158.925, 390.603, 81.5971
59, 0.00000, 20622.7, -35.3968, 20600.4, -155.509, 20612, 84.5092, 359.361, -37.1494, 373.491, -158.141, 371.339, 82.4966
60, 0.00000, 20650.4, -35.1767, 20630.8, -155.269, 20644.9, 84.7635, 340.816, -36.1869, 352.475, -157.135, 348.498, 83.6408
61, 0.00000, 20675.5, -34.9577, 20653.2, -155.069, 20670.1, 84.9846, 327.344, -35.3741, 341.405, -156.501, 334.795, 84.4431
62, 0.00000, 20697.6, -34.7737, 20673.3, -154.901, 20690.8, 85.1592, 312.879, -34.4972, 328.916, -155.801, 321.511, 85.2288
63, 0.00000, 20718, -34.5907, 20694.2, -154.718, 20710.2, 85.3335, 301.4, -33.7228, 317.355, -155.087, 311.107, 85.9174
64, 0.00000, 20727.2, -34.5035, 20700.5, -154.649, 20721.6, 85.4404, 297.817, -33.4359, 316, -154.964, 305.118, 86.3366
65, 0.00000, 20700.4, -34.7328, 20675.5, -154.861, 20697.2, 85.228, 315.248, -34.573, 331.385, -155.879, 320.422, 85.3508
66, 0.00000, 20635.4, -35.2948, 20610.4, -155.416, 20634.5, 84.6847, 352.855, -36.7838, 368.236, -157.886, 355.691, 83.2734
67, 0.00000, 20629.8, -35.3244, 20605.7, -155.441, 20627.1, 84.6409, 359.156, -37.0636, 374.002, -158.112, 363.757, 82.9132
68, 0.00000, 20634.5, -35.2881, 20606.8, -155.43, 20628.8, 84.6581, 355.831, -36.895, 373.877, -158.098, 362.854, 82.9592
69, 0.00000, 20636.8, -35.2727, 20611.6, -155.397, 20633.6, 84.6901, 353.818, -36.8032, 369.604, -157.915, 358.725, 83.1551
70, 0.00000, 20667.1, -35.0265, 20641.2, -155.162, 20660.3, 84.9094, 333.356, -35.7071, 350.443, -156.961, 341.65, 84.0653
71, 0.00000, 20695, -34.7564, 20673.5, -154.857, 20696.3, 85.2356, 323.223, -34.9861, 336.029, -156.083, 324.479, 85.1675
72, 0.00000, 20722.5, -34.5099, 20702.5, -154.605, 20721.9, 85.466, 307.254, -33.9592, 319.307, -155.08, 310.509, 86.0843
73, 0.00000, 20732.6, -34.425, 20713.1, -154.518, 20731.9, 85.5497, 300.148, -33.4988, 311.879, -154.635, 303.553, 86.5351
74, 0.00000, 20734.2, -34.4134, 20717.2, -154.489, 20734.2, 85.5641, 298.311, -33.3908, 307.835, -154.401, 301.328, 86.6732
75, 0.00000, 20727.5, -34.4613, 20712.3, -154.525, 20727.1, 85.5116, 304.372, -33.7691, 312.453, -154.664, 307.956, 86.2653
76, 0.00000, 20721.8, -34.5174, 20703.2, -154.608, 20716.1, 85.4187, 306.668, -33.9415, 317.992, -155.007, 314.842, 85.813
77, 0.00000, 20700.8, -34.7109, 20680.6, -154.809, 20696.7, 85.2396, 317.914, -34.6923, 330.287, -155.772, 324.324, 85.1753
78, 0.00000, 20659.2, -35.0737, 20641.6, -155.153, 20655.1, 84.875, 341.199, -36.1067, 351.199, -156.973, 347.804, 83.7793
79, 0.00000, 20590.9, -35.6582, 20573, -155.736, 20584.8, 84.2783, 378.187, -38.0948, 388.095, -158.855, 386.304, 81.7536
80, 0.00000, 20544.5, -36.073, 20528.8, -156.134, 20540.5, 83.8769, 396.421, -39.1039, 404.199, -159.743, 402.836, 80.8308
81, 0.00000, 20575, -35.8272, 20553.4, -155.926, 20570.3, 84.1222, 379.699, -38.3031, 392.295, -159.182, 386.247, 81.6039
82, 0.00000, 20619.3, -35.4722, 20599.4, -155.561, 20617.9, 84.4994, 352.47, -36.9483, 363.724, -157.851, 356.235, 83.0771
83, 0.00000, 20649.7, -35.2158, 20629.3, -155.31, 20648.6, 84.7572, 334.987, -35.9667, 346.937, -156.963, 338.587, 84.0626
84, 0.00000, 20669.5, -35.0373, 20646.8, -155.146, 20669.1, 84.943, 326.041, -35.3861, 339.794, -156.516, 328.759, 84.6842
85, 0.00000, 20687.6, -34.8857, 20667, -154.982, 20688.8, 85.1042, 314.231, -34.6742, 326.337, -155.77, 315.74, 85.4715
86, 0.00000, 20709.9, -34.6765, 20693.6, -154.745, 20712, 85.3168, 303.601, -33.9314, 312.21, -154.868, 304.662, 86.2563
87, 0.00000, 20722, -34.57, 20706.9, -154.631, 20724, 85.4215, 296.038, -33.417, 303.705, -154.324, 297.315, 86.7639
88, 0.00000, 20732.7, -34.4731, 20717.1, -154.54, 20732.8, 85.5046, 290.006, -32.9785, 298.304, -153.947, 293, 87.0897
89, 0.00000, 20710.4, -34.6653, 20693.9, -154.735, 20712.8, 85.3309, 304.755, -33.9813, 313.504, -154.923, 305.457, 86.2273
90, 0.00000, 20654.2, -35.1478, 20632.8, -155.246, 20655.7, 84.8459, 339.131, -36.0783, 351.597, -157.094, 340.165, 84.0805
91, 0.00000, 20635.8, -35.2975, 20616.1, -155.385, 20635, 84.6777, 350.399, -36.6973, 361.585, -157.605, 353.707, 83.3498
92, 0.00000, 20636.2, -35.297, 20616.2, -155.384, 20637.7, 84.6956, 350.032, -36.6803, 361.165, -157.593, 351.181, 83.4714
93, 0.00000, 20644.1, -35.2312, 20621.2, -155.339, 20644.1, 84.7525, 345.51, -36.4275, 359.222, -157.478, 347.801, 83.6622
94, 0.00000, 20675.3, -34.9395, 20652, -155.054, 20673.5, 85.0309, 332.189, -35.5733, 346.692, -156.713, 336.154, 84.4287
95, 0.00000, 20713.5, -34.5939, 20694.4, -154.68, 20715.6, 85.4017, 311.934, -34.2809, 322.873, -155.323, 312.738, 85.9103
96, 0.00000, 20737.8, -34.3792, 20720.1, -154.456, 20742.3, 85.6334, 297.207, -33.2928, 306.917, -154.332, 295.89, 87.049
97, 0.00000, 20751.5, -34.2567, 20732.7, -154.343, 20754.1, 85.7429, 289.011, -32.7044, 299.838, -153.851, 289.337, 87.5353
98, 0.00000, 20745, -34.3142, 20726.2, -154.399, 20749, 85.6963, 293.115, -32.9975, 303.782, -154.116, 292.08, 87.3291
99, 0.00000, 20736.1, -34.3905, 20720.5, -154.455, 20738.7, 85.6061, 298.506, -33.3806, 306.619, -154.309, 299.156, 86.8376
100, 0.00000, 20728.6, -34.4606, 20711.6, -154.537, 20727.5, 85.5088, 302.131, -33.6455, 311.768, -154.643, 306.167, 86.3561
101, 0.00000, 20718.8, -34.5509, 20701.8, -154.628, 20716.8, 85.4115, 307.148, -33.9992, 316.844, -154.976, 312.047, 85.9532
102, 0.00000, 20688.6, -34.8288, 20671.6, -154.903, 20686.8, 85.1358, 322.61, -35.0359, 332.004, -155.937, 327.22, 84.9431
103, 0.00000, 20630.3, -35.3123, 20615.9, -155.37, 20625.2, 84.6269, 358.726, -37.0531, 366.105, -157.741, 366.485, 82.8014
104, 0.00000, 20598, -35.6241, 20583.7, -155.676, 20597.5, 84.3492, 369.22, -37.7434, 375.827, -158.387, 372.705, 82.3097
105, 0.00000, 20616.2, -35.4812, 20608.1, -155.491, 20620.8, 84.523, 356.562, -37.1356, 357.919, -157.559, 356.142, 83.1164
106, 0.00000, 20645.9, -35.2456, 20630.9, -155.301, 20649.3, 84.7564, 337.556, -36.1145, 344.674, -156.862, 337.5, 84.1173
107, 0.00000, 20678.5, -34.9681, 20661.5, -155.042, 20678.2, 85.0075, 318.065, -34.9496, 327.394, -155.867, 321.323, 85.1034
108, 0.00000, 20696.8, -34.8091, 20678.9, -154.887, 20699.3, 85.1885, 307.887, -34.2815, 317.71, -155.275, 308.426, 85.9319
109, 0.00000, 20726.4, -34.5452, 20711.2, -154.606, 20729.7, 85.4564, 290.803, -33.0933, 298.458, -154.025, 290.848, 87.1728
110, 0.00000, 20744.1, -34.3806, 20729.6, -154.437, 20748, 85.6256, 281.623, -32.3848, 288.665, -153.316, 281.097, 87.9334
111, 0.00000, 20746.7, -34.3677, 20732, -154.427, 20749.5, 85.6293, 277.689, -32.1254, 285.102, -153.097, 278.309, 88.1138
112, 0.00000, 20748.9, -34.3405, 20734.6, -154.399, 20750.2, 85.6442, 277.621, -32.096, 284.875, -153.052, 279.751, 88.0345
113, 0.00000, 20724.6, -34.5561, 20709.6, -154.618, 20725, 85.4227, 292.419, -33.1991, 300.184, -154.123, 295.259, 86.881
114, 0.00000, 20668.4, -35.0319, 20652.3, -155.095, 20671.6, 84.97, 329.248, -35.5375, 337.295, -156.358, 329.209, 84.6971
115, 0.00000, 20652, -35.1792, 20632.7, -155.264, 20653.1, 84.8092, 337.433, -36.0391, 348.234, -156.974, 339.101, 84.0928
116, 0.00000, 20650.5, -35.1987, 20628.4, -155.3, 20652.7, 84.8008, 337.54, -36.0571, 350.463, -157.104, 337.865, 84.1378
117, 0.00000, 20655.9, -35.1445, 20636.9, -155.227, 20657.7, 84.8487, 335.46, -35.9199, 345.965, -156.848, 336.532, 84.2445
118, 0.00000, 20686.8, -34.8534, 20665.5, -154.956, 20685.3, 85.1177, 322.428, -35.0431, 335.385, -156.143, 326.284, 84.9669
119, 0.00000, 20729.3, -34.4594, 20707.1, -154.567, 20730.9, 85.5359, 301.968, -33.6248, 315.598, -154.874, 302.841, 86.5611
120, 0.00000, 20757.7, -34.1994, 20740.7, -154.275, 20759.5, 85.7925, 285.056, -32.4168, 294.49, -153.489, 286.318, 87.7659
121, 0.00000, 20776, -34.0422, 20759.1, -154.12, 20775.9, 85.9342, 271.738, -31.4209, 281.423, -152.579, 274.925, 88.625
122, 0.00000, 20775.4, -34.0383, 20760.2, -154.103, 20778.1, 85.9583, 274.004, -31.5681, 282.003, -152.6, 274.673, 88.6686
123, 0.00000, 20768.2, -34.1103, 20751, -154.188, 20769.3, 85.8759, 277.393, -31.8546, 287.15, -152.988, 279.374, 88.2797
124, 0.00000, 20753.1, -34.246, 20738.4, -154.307, 20753.9, 85.7356, 286.324, -32.5427, 293.958, -153.485, 288.837, 87.559
125, 0.00000, 20734.1, -34.4236, 20719, -154.486, 20735.1, 85.5606, 296.508, -33.3031, 304.287, -154.213, 298.691, 86.819
126, 0.00000, 20699.8, -34.7188, 20681.8, -154.802, 20697.1, 85.2395, 318.43, -34.728, 328.89, -155.702, 323.846, 85.2008
127, 0.00000, 20636.6, -35.2604, 20619.2, -155.338, 20631.3, 84.68, 355.365, -36.867, 365.171, -157.68, 363.004, 82.9828
128, 0.00000, 20599.6, -35.6022, 20584.6, -155.662, 20595.5, 84.3455, 369.671, -37.7402, 377.22, -158.417, 376.36, 82.1698
129, 0.00000, 20625.8, -35.3998, 20610.6, -155.458, 20627, 84.5856, 351.93, -36.8638, 359.35, -157.586, 353.934, 83.2569
130, 0.00000, 20662.2, -35.107, 20648.2, -155.158, 20664.7, 84.8875, 327.837, -35.5495, 334.261, -156.283, 328.7, 84.642
131, 0.00000, 20706.3, -34.7551, 20686, -154.854, 20703.8, 85.2066, 296.224, -33.5989, 308.536, -154.786, 301.227, 86.3317
132, 0.00000, 20732.8, -34.5002, 20711.9, -154.604, 20731.6, 85.4717, 284.939, -32.6943, 297.855, -153.99, 288.71, 87.3073
133, 0.00000, 20754, -34.3034, 20737.5, -154.375, 20756.7, 85.6948, 273.32, -31.7772, 282.278, -152.881, 273.814, 88.4708
134, 0.00000, 20774.3, -34.113, 20756.5, -154.198, 20774.2, 85.8643, 262.131, -30.8251, 272.56, -152.1, 265.21, 89.2235
135, 0.00000, 20783.6, -34.0351, 20770.3, -154.085, 20787.9, 85.9735, 255.065, -30.2363, 261.173, -151.225, 254.284, 90.1467
136, 0.00000, 20784.3, -34.0125, 20771.8, -154.056, 20788.6, 85.9953, 257.728, -30.4148, 263.11, -151.331, 257.029, 89.9582
137, 0.00000, 20761.5, -34.2109, 20744.8, -154.286, 20762.4, 85.7734, 273.438, -31.6963, 282.782, -152.822, 275.634, 88.4242
138, 0.00000, 20712.8, -34.6445, 20694.1, -154.73, 20714.3, 85.3466, 303.397, -33.8854, 314.108, -154.95, 304.749, 86.2785
139, 0.00000, 20694.6, -34.8031, 20673.6, -154.904, 20692.8, 85.1656, 314.329, -34.6006, 327.089, -155.725, 318.49, 85.3902
140, 0.00000, 20689.8, -34.8446, 20672.1, -154.921, 20691.2, 85.1449, 317.117, -34.7828, 326.819, -155.731, 318.653, 85.3669
141, 0.00000, 20692.8, -34.8157, 20672.1, -154.91, 20696.5, 85.1943, 316.687, -34.7267, 328.606, -155.809, 315.706, 85.5619
142, 0.00000, 20719.2, -34.5526, 20700.6, -154.639, 20718.5, 85.4212, 306.283, -33.9521, 317.123, -155.005, 309.782, 86.0801
143, 0.00000, 20760.7, -34.1748, 20743.3, -154.255, 20759.8, 85.7968, 282.518, -32.2389, 292.566, -153.359, 286.296, 87.7686
144, 0.00000, 20788.5, -33.9232, 20771.8, -153.999, 20790.1, 86.0666, 265.124, -30.854, 274.535, -152.037, 266.652, 89.3194
145, 0.00000, 20800.2, -33.8149, 20783.8, -153.891, 20800.1, 86.1608, 257.748, -30.2198, 267.072, -151.44, 261.018, 89.8141
146, 0.00000, 20798.5, -33.8293, 20782.3, -153.901, 20801, 86.1671, 259.301, -30.347, 268.222, -151.532, 260.028, 89.8959
147, 0.00000, 20787.9, -33.9276, 20772.9, -153.992, 20789, 86.0569, 265.419, -30.8823, 273.353, -151.951, 267.581, 89.2454
148, 0.00000, 20771.5, -34.0757, 20755.4, -154.146, 20773.4, 85.9157, 276.162, -31.7436, 284.874, -152.813, 277.469, 88.4428
149, 0.00000, 20746.4, -34.3039, 20733.7, -154.349, 20748.8, 85.6886, 290.852, -32.8688, 296.528, -153.667, 291.981, 87.33
150, 0.00000, 20701.1, -34.7095, 20689.3, -154.748, 20701.8, 85.2689, 316.744, -34.6457, 321.685, -155.317, 319.594, 85.4427
151, 0.00000, 20635.1, -35.2665, 20619.5, -155.334, 20628.3, 84.6615, 357.083, -36.9443, 365.624, -157.688, 366.259, 82.8408
152, 0.00000, 20584.1, -35.7245, 20573.8, -155.754, 20580.7, 84.2244, 379.068, -38.2001, 382.812, -158.69, 385.554, 81.7352
153, 0.00000, 20609, -35.5455, 20599.2, -155.571, 20607.8, 84.4178, 359.304, -37.3043, 362.563, -157.802, 363.995, 82.7029
154, 0.00000, 20668.9, -35.056, 20652.2, -155.126, 20669.1, 84.9238, 322.777, -35.2611, 331.667, -156.139, 325.498, 84.8234
155, 0.00000, 20707.8, -34.7336, 20691.5, -154.803, 20708.7, 85.2506, 296.914, -33.6219, 305.623, -154.589, 299.108, 86.4971
156, 0.00000, 20744.6, -34.3901, 20725.6, -154.48, 20745, 85.5923, 278.644, -32.2012, 289.849, -153.426, 281.103, 87.8949
157, 0.00000, 20770.3, -34.1587, 20752.9, -154.24, 20770.9, 85.8236, 262.728, -30.9124, 272.703, -152.151, 265.185, 89.1869
158, 0.00000, 20787.4, -33.9984, 20774.7, -154.044, 20791.9, 86.0104, 252.986, -30.0434, 258.557, -150.999, 252.174, 90.3477
159, 0.00000, 20796.5, -33.9166, 20786, -153.945, 20803, 86.1067, 246.939, -29.4905, 250.437, -150.302, 244.351, 91.0806
160, 0.00000, 20797.7, -33.8941, 20784.6, -153.945, 20799.9, 86.0978, 248.345, -29.579, 254.552, -150.608, 249.611, 90.634
161, 0.00000, 20774.4, -34.0999, 20761, -154.151, 20777.6, 85.8991, 264.281, -30.9714, 270.572, -151.925, 264.657, 89.3022
162, 0.00000, 20722.3, -34.5722, 20706.6, -154.636, 20725.5, 85.429, 295.247, -33.3726, 303.317, -154.312, 295.331, 86.8851
163, 0.00000, 20703.5, -34.7359, 20684.6, -154.819, 20708.2, 85.2798, 307.495, -34.1875, 317.946, -155.227, 305.8, 86.1605
164, 0.00000, 20711, -34.6748, 20691.2, -154.767, 20711.8, 85.3121, 301.682, -33.821, 313.296, -154.946, 303.575, 86.3075
165, 0.00000, 20720.3, -34.5921, 20699.5, -154.689, 20723.7, 85.4158, 296.851, -33.4728, 309.084, -154.669, 296.157, 86.8221
166, 0.00000, 20755.3, -34.2469, 20734.4, -154.353, 20753.2, 85.7178, 281.377, -32.2321, 294.581, -153.569, 286.026, 87.7057
167, 0.00000, 20794.5, -33.8756, 20775.4, -153.969, 20795.5, 86.1113, 260.144, -30.4487, 271.731, -151.831, 262.063, 89.6893
168, 0.00000, 20829, -33.5552, 20812.2, -153.634, 20830.7, 86.4355, 238.212, -28.3987, 247.79, -149.798, 239.665, 91.7937
169, 0.00000, 20845.2, -33.4011, 20828.7, -153.478, 20847, 86.5898, 228.101, -27.3298, 237.431, -148.801, 229.541, 92.8697
170, 0.00000, 20850.9, -33.3337, 20837.6, -153.387, 20854.3, 86.667, 226.549, -27.1201, 232.991, -148.323, 226.779, 93.2154
171, 0.00000, 20847.3, -33.3685, 20831.5, -153.441, 20849, 86.6211, 228.919, -27.3768, 237.724, -148.789, 230.517, 92.8075
172, 0.00000, 20835.9, -33.4791, 20820.4, -153.549, 20837.6, 86.5097, 235.62, -28.0991, 244.105, -149.421, 237.289, 92.0762
173, 0.00000, 20820, -33.629, 20807, -153.682, 20820.4, 86.3474, 245.135, -29.0626, 251.53, -150.123, 248.297, 90.9805
174, 0.00000, 20793.9, -33.8705, 20776.8, -153.952, 20792.9, 86.0986, 261.975, -30.5807, 272.04, -151.827, 266.055, 89.3895
175, 0.00000, 20746, -34.3094, 20729.6, -154.385, 20742.3, 85.6389, 290.423, -32.8459, 299.865, -153.876, 297.07, 86.9804
176, 0.00000, 20690.8, -34.8265, 20679.8, -154.861, 20690.9, 85.1467, 317.208, -34.7823, 321.528, -155.415, 320.697, 85.2718
177, 0.00000, 20694.4, -34.8079, 20680.2, -154.866, 20691.9, 85.1486, 312.519, -34.5273, 319.811, -155.34, 318.11, 85.3962
178, 0.00000, 20702.4, -34.7497, 20686.3, -154.818, 20702.9, 85.2313, 306.171, -34.1391, 314.762, -155.06, 308.748, 85.9554
179, 0.00000, 20696.6, -34.8146, 20681.1, -154.878, 20697.2, 85.1669, 306.685, -34.2301, 314.686, -155.114, 309.186, 85.8706
180, 0.00000, 20721.5, -34.5938, 20704.5, -154.671, 20720.1, 85.373, 292.315, -33.2268, 301.982, -154.269, 296.658, 86.7502
181, 0.00000, 20734, -34.4835, 20718.5, -154.55, 20734.9, 85.4994, 284.742, -32.6747, 293.002, -153.666, 287.1, 87.4363
182, 0.00000, 20735.2, -34.4591, 20726.3, -154.479, 20738.5, 85.5368, 286.12, -32.7445, 288.566, -153.339, 286.795, 87.4973
183, 0.00000, 20744, -34.3869, 20733.4, -154.422, 20743.5, 85.5806, 279.252, -32.252, 283.566, -152.987, 283.456, 87.7399
184, 0.00000, 20738.8, -34.4337, 20724.2, -154.493, 20740, 85.5513, 283.253, -32.5378, 290.682, -153.48, 285.337, 87.5946
185, 0.00000, 20713.9, -34.6514, 20696, -154.734, 20712.3, 85.3151, 298.877, -33.6501, 309.221, -154.704, 303.264, 86.3265
186, 0.00000, 20658.8, -35.1171, 20642.9, -155.18, 20661, 84.8767, 333.89, -35.8289, 341.888, -156.63, 334.859, 84.349
187, 0.00000, 20643.6, -35.2443, 20622.4, -155.343, 20642.2, 84.7277, 343.464, -36.3577, 355.999, -157.353, 347.204, 83.6639
188, 0.00000, 20648.1, -35.2166, 20627.9, -155.309, 20646.8, 84.7549, 338.558, -36.1237, 350.29, -157.096, 342.351, 83.8969
