hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 77092, -5.65378, 77074.4, -125.647, 77098.8, 114.359, 0, 0, 62.4088, -95.6594, 62.4231, 144.347, 62.4033, 24.3532, 0.0293026, -25.919
2, 0.00000, 77064.1, -5.6123, 77048.3, -125.606, 77070.9, 114.399, 0, 0, 65.6657, -95.6174, 65.6791, 144.389, 65.6599, 24.3942, 0.0283191, -24.2965
3, 0.00000, 77050.9, -5.57175, 77037.4, -125.566, 77057.5, 114.438, 0, 0, 67.9948, -95.5766, 68.0067, 144.429, 67.9889, 24.4336, 0.0259111, -22.5955
4, 0.00000, 77043.1, -5.55071, 77030.7, -125.545, 77049.8, 114.459, 0, 0, 69.2629, -95.5555, 69.274, 144.45, 69.2568, 24.454, 0.0248708, -21.0196
5, 0.00000, 77037.5, -5.53705, 77025.9, -125.532, 77044.2, 114.472, 0, 0, 70.1013, -95.542, 70.1119, 144.463, 70.0952, 24.4671, 0.024111, -20.3302
6, 0.00000, 77030, -5.52647, 77019, -125.521, 77036.9, 114.482, 0, 0, 70.8576, -95.5311, 70.8677, 144.474, 70.8513, 24.4776, 0.0236489, -19.0343
7, 0.00000, 77025.6, -5.52052, 77015.2, -125.515, 77032.9, 114.488, 0, 0, 71.3028, -95.5256, 71.3125, 144.48, 71.2962, 24.4829, 0.0233623, -17.3241
8, 0.00000, 77006.2, -5.5273, 76995.7, -125.521, 77014.5, 114.482, 0, 0, 71.8129, -95.5309, 71.8227, 144.475, 71.8053, 24.4781, 0.0249477, -14.9557
9, 0.00000, 76974.7, -5.56275, 76962.3, -125.555, 76984.7, 114.448, 0, 0, 71.9132, -95.5656, 71.9248, 144.442, 71.904, 24.4452, 0.0299334, -14.6655
10, 0.00000, 76956.7, -5.60743, 76941.6, -125.599, 76967.7, 114.405, 0, 0, 71.4202, -95.6103, 71.4342, 144.398, 71.41, 24.4024, 0.0347813, -16.3235
11, 0.00000, 76941, -5.64632, 76923.6, -125.637, 76952.4, 114.368, 0, 0, 70.8115, -95.6487, 70.8275, 144.36, 70.801, 24.3656, 0.0382402, -18.2257
12, 0.00000, 76937.5, -5.69802, 76916.9, -125.688, 76949.5, 114.318, 0, 0, 69.4758, -95.7009, 69.4944, 144.309, 69.465, 24.3154, 0.0427469, -20.1436
13, 0.00000, 76931.6, -5.76353, 76906.8, -125.753, 76944.4, 114.255, 0, 0, 67.5875, -95.7664, 67.6093, 144.244, 67.5763, 24.2525, 0.0481598, -22.0756
14, 0.00000, 76927.2, -5.78355, 76900.9, -125.772, 76939.8, 114.236, 0, 0, 66.962, -95.7858, 66.9847, 144.225, 66.951, 24.2341, 0.0496502, -22.973
15, 0.00000, 76928.7, -5.80016, 76901.1, -125.789, 76940.9, 114.22, 0, 0, 66.3158, -95.8025, 66.3396, 144.209, 66.3053, 24.218, 0.0506078, -24.2316
16, 0.00000, 76927.3, -5.83893, 76896.8, -125.827, 76940.2, 114.184, 0, 0, 65.0267, -95.8417, 65.0526, 144.17, 65.0159, 24.1807, 0.0542973, -24.9195
17, 0.00000, 76956.6, -5.82453, 76926.9, -125.813, 76968.6, 114.197, 0, 0, 64.6048, -95.8287, 64.6298, 144.182, 64.5946, 24.1928, 0.0519036, -25.7164
18, 0.00000, 76993.8, -5.76848, 76967.9, -125.759, 77003.9, 114.25, 0, 0, 64.9935, -95.7729, 65.0154, 144.236, 64.9849, 24.2456, 0.0450952, -26.1688
19, 0.00000, 77009.2, -5.73015, 76985.6, -125.722, 77018.2, 114.287, 0, 0, 65.5852, -95.735, 65.6053, 144.273, 65.5774, 24.2818, 0.0412092, -26.1614
20, 0.00000, 77008.8, -5.70662, 76986.6, -125.699, 77017.1, 114.309, 0, 0, 66.2255, -95.7112, 66.2446, 144.297, 66.2183, 24.3045, 0.0389377, -26.4495
21, 0.00000, 77013.2, -5.68785, 76992.1, -125.681, 77020.8, 114.327, 0, 0, 66.6911, -95.6929, 66.7095, 144.314, 66.6844, 24.3219, 0.0370513, -26.9516
22, 0.00000, 77012.1, -5.67368, 76991.7, -125.667, 77019.3, 114.341, 0, 0, 67.1685, -95.6785, 67.1864, 144.329, 67.1622, 24.3357, 0.0358429, -27.1287
23, 0.00000, 77017.1, -5.65344, 76998.2, -125.647, 77023.9, 114.36, 0, 0, 67.6836, -95.6585, 67.7004, 144.348, 67.6776, 24.3547, 0.0336506, -26.9909
24, 0.00000, 77019.8, -5.61395, 77003.2, -125.608, 77026, 114.398, 0, 0, 68.823, -95.6185, 68.8378, 144.387, 68.8174, 24.3932, 0.0300902, -26.1565
25, 0.00000, 77023.2, -5.57294, 77009, -125.568, 77028.9, 114.437, 0, 0, 70.0452, -95.5775, 70.0581, 144.428, 70.04, 24.4326, 0.0265876, -25.2943
26, 0.00000, 77021.4, -5.53879, 77009.2, -125.534, 77026.8, 114.47, 0, 0, 71.2417, -95.5432, 71.253, 144.462, 71.2367, 24.4657, 0.0238138, -23.8098
27, 0.00000, 77019.6, -5.51643, 77008.7, -125.512, 77024.8, 114.492, 0, 0, 72.0969, -95.5209, 72.1071, 144.484, 72.092, 24.4872, 0.0219864, -23.0079
28, 0.00000, 77016.8, -5.50355, 77006.6, -125.499, 77022, 114.504, 0, 0, 72.6689, -95.5081, 72.6786, 144.496, 72.664, 24.4995, 0.0210971, -22.1898
29, 0.00000, 77010.8, -5.5003, 77000.6, -125.496, 77016.5, 114.508, 0, 0, 73.0018, -95.5047, 73.0115, 144.5, 72.9965, 24.5031, 0.0217201, -20.5831
30, 0.00000, 77004.3, -5.49916, 76994.1, -125.494, 77010, 114.509, 0, 0, 73.2834, -95.503, 73.2931, 144.502, 73.278, 24.5048, 0.0218545, -20.5753
31, 0.00000, 76980.4, -5.51634, 76969, -125.511, 76986.1, 114.492, 0, 0, 73.4551, -95.5163, 73.4656, 144.489, 73.4496, 24.4922, 0.0234619, -21.1652
32, 0.00000, 76968, -5.53535, 76955.8, -125.53, 76974.4, 114.474, 0, 0, 73.408, -95.5377, 73.4195, 144.468, 73.4019, 24.4716, 0.0257537, -21.0727
33, 0.00000, 76978.6, -5.53086, 76967.1, -125.525, 76985.8, 114.478, 0, 0, 73.3825, -95.5351, 73.3936, 144.471, 73.3758, 24.4739, 0.0255103, -18.7447
34, 0.00000, 76961.7, -5.54685, 76949.6, -125.54, 76969.7, 114.463, 0, 0, 73.3655, -95.547, 73.3767, 144.46, 73.3579, 24.4628, 0.0272091, -17.1554
35, 0.00000, 76955.9, -5.56316, 76943, -125.556, 76964.5, 114.447, 0, 0, 73.1411, -95.5655, 73.1532, 144.441, 73.1329, 24.445, 0.0292928, -17.506
36, 0.00000, 76943.3, -5.59708, 76928.6, -125.59, 76952.7, 114.415, 0, 0, 72.5743, -95.5995, 72.5882, 144.408, 72.5656, 24.4124, 0.0326662, -18.52
37, 0.00000, 76935.5, -5.65378, 76917.3, -125.645, 76945.4, 114.36, 0, 0, 71.1972, -95.6565, 71.2141, 144.352, 71.1881, 24.3576, 0.0378302, -21.0885
38, 0.00000, 76932.5, -5.70206, 76911.2, -125.693, 76942.8, 114.314, 0, 0, 69.7475, -95.7048, 69.7669, 144.304, 69.7382, 24.3111, 0.0419017, -22.8175
39, 0.00000, 76924.7, -5.73581, 76901.2, -125.726, 76935.2, 114.282, 0, 0, 68.8048, -95.7381, 68.8259, 144.271, 68.7956, 24.2792, 0.0446898, -24.024
40, 0.00000, 76925.8, -5.76314, 76900.6, -125.753, 76936.4, 114.255, 0, 0, 67.8288, -95.7656, 67.851, 144.244, 67.8195, 24.2527, 0.0464734, -24.8421
41, 0.00000, 76927, -5.78926, 76899.9, -125.779, 76937.5, 114.23, 0, 0, 66.8684, -95.7918, 66.892, 144.218, 66.8594, 24.2276, 0.0484725, -25.9709
42, 0.00000, 76932.9, -5.79494, 76905.1, -125.785, 76942.9, 114.225, 0, 0, 66.467, -95.7972, 66.491, 144.213, 66.4583, 24.2226, 0.0487305, -26.8136
43, 0.00000, 76930.5, -5.81284, 76901.2, -125.803, 76940.4, 114.208, 0, 0, 65.8518, -95.8152, 65.8767, 144.195, 65.8433, 24.2053, 0.0500831, -27.511
44, 0.00000, 76952.4, -5.80575, 76923.5, -125.796, 76961.7, 114.214, 0, 0, 65.4018, -95.8095, 65.4264, 144.2, 65.3939, 24.2105, 0.0487176, -28.2648
45, 0.00000, 76984.4, -5.77572, 76957.6, -125.767, 76993.3, 114.243, 0, 0, 65.3433, -95.7809, 65.3662, 144.228, 65.3357, 24.2375, 0.0452644, -28.1103
46, 0.00000, 76992, -5.75707, 76966.5, -125.749, 77000.6, 114.261, 0, 0, 65.5212, -95.7619, 65.5429, 144.247, 65.5138, 24.2558, 0.0433326, -27.8231
47, 0.00000, 77006.8, -5.72028, 76983.8, -125.713, 77014.5, 114.296, 0, 0, 66.0656, -95.7251, 66.0854, 144.283, 66.0589, 24.2908, 0.0393523, -27.7967
48, 0.00000, 77015, -5.6748, 76994.8, -125.668, 77021.9, 114.339, 0, 0, 67.0848, -95.6794, 67.1025, 144.327, 67.0788, 24.3346, 0.0351948, -27.4893
49, 0.00000, 77022.5, -5.61463, 77005.9, -125.609, 77028.6, 114.397, 0, 0, 68.6681, -95.6191, 68.6829, 144.387, 68.6626, 24.3925, 0.0300271, -26.528
50, 0.00000, 77022.9, -5.57749, 77008.5, -125.572, 77028.6, 114.433, 0, 0, 69.8833, -95.582, 69.8964, 144.423, 69.8781, 24.4282, 0.026925, -25.4258
51, 0.00000, 77020.9, -5.54448, 77008.5, -125.54, 77026.6, 114.465, 0, 0, 71.063, -95.5489, 71.0745, 144.456, 71.0578, 24.4602, 0.0242816, -23.6108
52, 0.00000, 77021, -5.51974, 77010, -125.515, 77026.6, 114.488, 0, 0, 71.9385, -95.5242, 71.9487, 144.48, 71.9333, 24.484, 0.0223847, -22.1718
53, 0.00000, 77019.1, -5.50503, 77008.9, -125.501, 77024.5, 114.503, 0, 0, 72.5383, -95.5097, 72.548, 144.495, 72.5332, 24.498, 0.0212848, -21.5158
54, 0.00000, 77008.6, -5.50516, 76998.3, -125.501, 77013.9, 114.503, 0, 0, 72.876, -95.5089, 72.8858, 144.496, 72.8709, 24.4989, 0.0214876, -21.5459
55, 0.00000, 76989.3, -5.51699, 76978.3, -125.512, 76995.1, 114.491, 0, 0, 73.0976, -95.5182, 73.1078, 144.487, 73.0921, 24.4902, 0.0229809, -20.8297
56, 0.00000, 76971.6, -5.53778, 76959.5, -125.532, 76978.1, 114.471, 0, 0, 73.1276, -95.5402, 73.139, 144.465, 73.1216, 24.4691, 0.0254842, -20.8006
57, 0.00000, 76985.1, -5.53006, 76973.8, -125.525, 76992.1, 114.479, 0, 0, 73.1411, -95.535, 73.1519, 144.47, 73.1346, 24.4738, 0.0248919, -19.1822
58, 0.00000, 76980.2, -5.53312, 76969.1, -125.527, 76987.8, 114.476, 0, 0, 73.2155, -95.536, 73.2261, 144.47, 73.2084, 24.473, 0.0253118, -17.2463
59, 0.00000, 76961.3, -5.55498, 76948.9, -125.549, 76969.3, 114.455, 0, 0, 73.1339, -95.5572, 73.1456, 144.449, 73.1264, 24.4528, 0.027799, -17.9593
60, 0.00000, 76955.7, -5.56597, 76942.9, -125.559, 76964, 114.444, 0, 0, 73.0071, -95.567, 73.0191, 144.44, 72.9993, 24.4434, 0.0286319, -18.0067
61, 0.00000, 76952.3, -5.58157, 76938.5, -125.575, 76961, 114.43, 0, 0, 72.7206, -95.584, 72.7335, 144.423, 72.7124, 24.4271, 0.0305539, -18.365
62, 0.00000, 76943.6, -5.60348, 76928.4, -125.596, 76952.4, 114.408, 0, 0, 72.3432, -95.6055, 72.3573, 144.402, 72.3349, 24.4064, 0.0326279, -19.7976
63, 0.00000, 76943.4, -5.62632, 76926.7, -125.619, 76952.4, 114.387, 0, 0, 71.7194, -95.629, 71.735, 144.379, 71.7111, 24.3839, 0.0347214, -21.0912
64, 0.00000, 76938.4, -5.65367, 76919.7, -125.646, 76947.4, 114.36, 0, 0, 71.0239, -95.6562, 71.0411, 144.352, 71.0157, 24.3578, 0.0373187, -22.8058
65, 0.00000, 76934.5, -5.68205, 76913.7, -125.674, 76943.3, 114.333, 0, 0, 70.2397, -95.6845, 70.2587, 144.324, 70.2317, 24.3306, 0.0397765, -24.5627
66, 0.00000, 76932.2, -5.71028, 76909.2, -125.702, 76940.4, 114.306, 0, 0, 69.3915, -95.7128, 69.4122, 144.295, 69.3841, 24.3034, 0.0418225, -26.6892
67, 0.00000, 76934.7, -5.73239, 76910.3, -125.724, 76943, 114.285, 0, 0, 68.566, -95.735, 68.5878, 144.273, 68.5586, 24.282, 0.0435699, -27.3701
68, 0.00000, 76948.1, -5.72958, 76923.9, -125.722, 76956, 114.287, 0, 0, 68.2538, -95.7335, 68.2754, 144.275, 68.2468, 24.2832, 0.0427423, -28.0707
69, 0.00000, 76979.9, -5.70188, 76957.3, -125.695, 76986.9, 114.313, 0, 0, 68.1431, -95.7067, 68.1632, 144.3, 68.1368, 24.3085, 0.0392498, -28.6133
70, 0.00000, 76990.2, -5.68725, 76968.7, -125.68, 76997.2, 114.327, 0, 0, 68.2055, -95.694, 68.2249, 144.313, 68.1993, 24.3208, 0.0379335, -28.434
71, 0.00000, 76994.9, -5.66969, 76974.5, -125.663, 77001.5, 114.344, 0, 0, 68.4457, -95.6744, 68.4639, 144.332, 68.4398, 24.3395, 0.0358662, -28.0519
72, 0.00000, 77005.7, -5.62732, 76988, -125.621, 77011.8, 114.385, 0, 0, 69.2413, -95.6316, 69.2572, 144.374, 69.2358, 24.3806, 0.0318095, -27.2404
73, 0.00000, 77013.1, -5.58587, 76998.2, -125.58, 77019.1, 114.425, 0, 0, 70.2244, -95.5902, 70.2381, 144.415, 70.2189, 24.4204, 0.0280518, -25.4004
74, 0.00000, 77018.3, -5.54442, 77005.6, -125.539, 77024.2, 114.465, 0, 0, 71.3468, -95.5488, 71.3587, 144.456, 71.3414, 24.4605, 0.025168, -23.3919
75, 0.00000, 77019.3, -5.51746, 77008.2, -125.513, 77025, 114.491, 0, 0, 72.2001, -95.522, 72.2106, 144.483, 72.1948, 24.4864, 0.0228411, -22.074
76, 0.00000, 77017.4, -5.50225, 77007.2, -125.498, 77023.2, 114.506, 0, 0, 72.7833, -95.5069, 72.793, 144.498, 72.7778, 24.5009, 0.0217991, -20.5261
77, 0.00000, 77015.1, -5.4885, 77005.6, -125.484, 77020.7, 114.519, 0, 0, 73.3393, -95.493, 73.3484, 144.511, 73.334, 24.5143, 0.0207062, -20.0959
78, 0.00000, 77011.1, -5.48307, 77001.9, -125.479, 77016.7, 114.524, 0, 0, 73.6683, -95.4879, 73.6772, 144.517, 73.663, 24.5194, 0.0204223, -19.5722
79, 0.00000, 77003.1, -5.48268, 76993.8, -125.478, 77008.6, 114.525, 0, 0, 73.9509, -95.4864, 73.9598, 144.518, 73.9456, 24.5209, 0.0205432, -19.3453
80, 0.00000, 76993.4, -5.48612, 76984.4, -125.481, 76999.8, 114.521, 0, 0, 74.1627, -95.4889, 74.1714, 144.516, 74.1568, 24.5184, 0.0209206, -16.7699
81, 0.00000, 76968, -5.51182, 76957.7, -125.506, 76975.1, 114.497, 0, 0, 74.2007, -95.5139, 74.2105, 144.492, 74.1939, 24.4946, 0.0240526, -16.6621
82, 0.00000, 76948.6, -5.56256, 76935.4, -125.556, 76956.7, 114.448, 0, 0, 73.5116, -95.5652, 73.5243, 144.441, 73.504, 24.4453, 0.0293082, -19.2267
83, 0.00000, 76939.5, -5.6177, 76923, -125.61, 76948.4, 114.395, 0, 0, 72.2653, -95.6204, 72.2807, 144.387, 72.257, 24.3922, 0.0344992, -20.9633
84, 0.00000, 76928.6, -5.67929, 76908.4, -125.671, 76938.5, 114.336, 0, 0, 70.6909, -95.6819, 70.7094, 144.327, 70.6818, 24.3332, 0.040345, -22.493
85, 0.00000, 76925.1, -5.72127, 76902.3, -125.712, 76935.5, 114.296, 0, 0, 69.3903, -95.7238, 69.4108, 144.286, 69.3809, 24.2931, 0.0438822, -23.6393
86, 0.00000, 76927.5, -5.75508, 76902.8, -125.745, 76938.5, 114.263, 0, 0, 68.1309, -95.7578, 68.1527, 144.252, 68.1212, 24.2604, 0.0463796, -23.9643
87, 0.00000, 76922, -5.7876, 76895.4, -125.777, 76933.5, 114.232, 0, 0, 67.1194, -95.79, 67.1426, 144.221, 67.1094, 24.2296, 0.0490527, -24.4817
88, 0.00000, 76926.1, -5.81152, 76897.9, -125.801, 76937.8, 114.209, 0, 0, 66.1314, -95.8142, 66.1557, 144.197, 66.1214, 24.2064, 0.0507478, -25.1125
89, 0.00000, 76935.7, -5.81856, 76906.7, -125.807, 76947.6, 114.203, 0, 0, 65.5357, -95.8215, 65.5603, 144.19, 65.5256, 24.1996, 0.0514252, -25.1185
90, 0.00000, 76935.5, -5.83192, 76905.2, -125.821, 76947.2, 114.19, 0, 0, 64.9831, -95.8346, 65.0086, 144.177, 64.9733, 24.1873, 0.0526918, -26.0486
91, 0.00000, 76957.6, -5.82189, 76928, -125.811, 76968.6, 114.199, 0, 0, 64.6077, -95.8259, 64.6326, 144.185, 64.5984, 24.1952, 0.0508375, -26.6704
92, 0.00000, 76972.7, -5.80852, 76944.1, -125.799, 76982.4, 114.211, 0, 0, 64.4743, -95.8129, 64.4984, 144.197, 64.4661, 24.2071, 0.0481745, -27.9816
93, 0.00000, 77000, -5.77517, 76973.4, -125.766, 77008.8, 114.243, 0, 0, 64.65, -95.7807, 64.6724, 144.228, 64.6425, 24.2376, 0.0444927, -28.1525
94, 0.00000, 77007.2, -5.7427, 76982.5, -125.735, 77014.9, 114.274, 0, 0, 65.2349, -95.7475, 65.2559, 144.26, 65.2283, 24.2694, 0.0412371, -28.6446
95, 0.00000, 77012.6, -5.70279, 76990.5, -125.696, 77019.5, 114.312, 0, 0, 66.1801, -95.7073, 66.1991, 144.3, 66.174, 24.3078, 0.0373988, -28.3771
96, 0.00000, 77016.2, -5.6661, 76996.3, -125.66, 77022.6, 114.347, 0, 0, 67.1996, -95.6706, 67.2169, 144.336, 67.194, 24.343, 0.0342134, -28.1358
97, 0.00000, 77021.6, -5.61259, 77005, -125.607, 77027.4, 114.399, 0, 0, 68.7199, -95.617, 68.7347, 144.389, 68.7147, 24.3945, 0.029682, -26.9815
98, 0.00000, 77026.9, -5.56837, 77012.9, -125.563, 77032.7, 114.442, 0, 0, 70.0226, -95.573, 70.0353, 144.432, 70.0173, 24.4371, 0.0264736, -24.9126
99, 0.00000, 77022.7, -5.53584, 77010.6, -125.531, 77028.3, 114.473, 0, 0, 71.2579, -95.5402, 71.2691, 144.465, 71.2527, 24.4687, 0.0239368, -23.2287
100, 0.00000, 77020.1, -5.51423, 77009.3, -125.51, 77025.8, 114.494, 0, 0, 72.1258, -95.5186, 72.136, 144.486, 72.1205, 24.4895, 0.0223772, -21.6938
101, 0.00000, 77019, -5.49946, 77008.9, -125.495, 77024.6, 114.508, 0, 0, 72.7196, -95.5041, 72.7292, 144.5, 72.7143, 24.5036, 0.0213648, -20.8172
102, 0.00000, 77013.1, -5.49523, 77003.4, -125.491, 77018.9, 114.512, 0, 0, 73.0724, -95.4998, 73.0818, 144.505, 73.067, 24.5078, 0.0212418, -19.7599
103, 0.00000, 76997.9, -5.50157, 76987.8, -125.497, 77004.1, 114.506, 0, 0, 73.3478, -95.5039, 73.3573, 144.501, 73.3419, 24.5041, 0.0222265, -18.6276
104, 0.00000, 76979.6, -5.51585, 76968.9, -125.51, 76986.9, 114.493, 0, 0, 73.4874, -95.5164, 73.4973, 144.49, 73.4805, 24.4922, 0.0242906, -16.2418
105, 0.00000, 76983.6, -5.51505, 76973.3, -125.509, 76992.3, 114.494, 0, 0, 73.5462, -95.5186, 73.556, 144.488, 73.5382, 24.4903, 0.0256138, -13.7132
106, 0.00000, 76972.9, -5.52514, 76962.3, -125.518, 76982.4, 114.484, 0, 0, 73.5959, -95.5265, 73.6059, 144.481, 73.587, 24.483, 0.0272301, -12.4284
107, 0.00000, 76948.9, -5.5672, 76935.6, -125.559, 76959.1, 114.444, 0, 0, 73.1881, -95.5696, 73.2007, 144.438, 73.1785, 24.4419, 0.0319735, -15.3836
108, 0.00000, 76939.1, -5.62651, 76922.1, -125.618, 76949.9, 114.387, 0, 0, 71.9146, -95.6293, 71.9304, 144.379, 71.9045, 24.3844, 0.0373386, -18.604
109, 0.00000, 76930.8, -5.68373, 76910.3, -125.674, 76942.3, 114.332, 0, 0, 70.4155, -95.6864, 70.4343, 144.323, 70.405, 24.3295, 0.042433, -20.6614
110, 0.00000, 76924.2, -5.74292, 76899.8, -125.733, 76936.1, 114.275, 0, 0, 68.6908, -95.7456, 68.7126, 144.265, 68.6802, 24.2728, 0.0473471, -22.7084
111, 0.00000, 76925.9, -5.77769, 76899.5, -125.767, 76938.2, 114.242, 0, 0, 67.3967, -95.7804, 67.4198, 144.231, 67.386, 24.2393, 0.0497477, -23.5343
112, 0.00000, 76925.5, -5.81395, 76896.8, -125.802, 76938.8, 114.208, 0, 0, 66.0954, -95.8167, 66.1201, 144.195, 66.0841, 24.2048, 0.0530629, -23.6385
113, 0.00000, 76924, -5.833, 76893.7, -125.821, 76937.4, 114.19, 0, 0, 65.4015, -95.8353, 65.4271, 144.177, 65.3901, 24.1872, 0.0546471, -24.1217
114, 0.00000, 76927.3, -5.85657, 76895, -125.844, 76940.8, 114.167, 0, 0, 64.431, -95.8593, 64.4579, 144.153, 64.4197, 24.1644, 0.0567282, -24.9019
115, 0.00000, 76938.5, -5.86693, 76905.4, -125.854, 76952.3, 114.157, 0, 0, 63.641, -95.8701, 63.6683, 144.143, 63.6296, 24.1542, 0.0573805, -25.0828
116, 0.00000, 76962.4, -5.85313, 76930.2, -125.842, 76974.5, 114.17, 0, 0, 63.3181, -95.8575, 63.3447, 144.154, 63.308, 24.1656, 0.0544296, -26.7826
117, 0.00000, 76985.9, -5.82819, 76955.6, -125.818, 76996.1, 114.193, 0, 0, 63.3156, -95.8334, 63.3407, 144.177, 63.307, 24.1878, 0.0501859, -28.1805
118, 0.00000, 76986.4, -5.81818, 76956.8, -125.808, 76995.9, 114.202, 0, 0, 63.4373, -95.8227, 63.4617, 144.187, 63.4293, 24.1978, 0.0484774, -28.4562
119, 0.00000, 77005.3, -5.78206, 76978.2, -125.773, 77013.8, 114.237, 0, 0, 63.9028, -95.7869, 63.9254, 144.222, 63.8958, 24.2317, 0.0444441, -28.835
120, 0.00000, 77014.4, -5.73795, 76990.1, -125.73, 77021.7, 114.279, 0, 0, 64.8699, -95.7426, 64.8904, 144.265, 64.8637, 24.2739, 0.0400861, -28.9633
121, 0.00000, 77019.9, -5.67082, 76999.9, -125.664, 77026.5, 114.343, 0, 0, 66.7264, -95.6753, 66.7436, 144.331, 66.7206, 24.3385, 0.0343686, -27.6866
122, 0.00000, 77022.6, -5.62262, 77005.4, -125.616, 77029.2, 114.39, 0, 0, 68.2544, -95.6271, 68.2696, 144.379, 68.2486, 24.3851, 0.0311306, -25.9717
123, 0.00000, 77023.1, -5.58765, 77008, -125.582, 77029.3, 114.423, 0, 0, 69.4555, -95.5921, 69.4691, 144.413, 69.4499, 24.4187, 0.0282405, -25.0841
124, 0.00000, 77019.2, -5.56813, 77005.3, -125.563, 77025.5, 114.442, 0, 0, 70.2964, -95.5726, 70.3092, 144.433, 70.2907, 24.4376, 0.0269837, -23.8513
125, 0.00000, 77018.9, -5.55324, 77005.7, -125.548, 77025, 114.456, 0, 0, 70.8733, -95.558, 70.8855, 144.447, 70.8677, 24.4517, 0.0258873, -23.6402
126, 0.00000, 77014.9, -5.54205, 77002.3, -125.537, 77021, 114.467, 0, 0, 71.4196, -95.5465, 71.4313, 144.459, 71.414, 24.4627, 0.0251579, -22.699
127, 0.00000, 77002.6, -5.54522, 76989.6, -125.54, 77008.7, 114.464, 0, 0, 71.7117, -95.5483, 71.7237, 144.457, 71.7061, 24.4613, 0.0258385, -22.9376
128, 0.00000, 76990.2, -5.55264, 76976.6, -125.547, 76996.5, 114.457, 0, 0, 71.8995, -95.5547, 71.9119, 144.451, 71.8936, 24.4553, 0.0269933, -22.7491
129, 0.00000, 76980.6, -5.5613, 76966.5, -125.555, 76987.6, 114.449, 0, 0, 71.9919, -95.563, 72.0048, 144.443, 71.9854, 24.4475, 0.0284425, -21.5209
130, 0.00000, 76959.4, -5.59634, 76943.2, -125.589, 76967.3, 114.416, 0, 0, 71.7343, -95.599, 71.7494, 144.408, 71.727, 24.4131, 0.0327276, -22.2717
131, 0.00000, 76946.7, -5.64113, 76927.8, -125.633, 76955.3, 114.373, 0, 0, 70.9484, -95.6439, 70.9659, 144.364, 70.9405, 24.37, 0.0371455, -23.5668
132, 0.00000, 76936.9, -5.69865, 76914.2, -125.69, 76946.1, 114.318, 0, 0, 69.5737, -95.7015, 69.5942, 144.307, 69.5654, 24.3148, 0.0425074, -25.1082
133, 0.00000, 76933.7, -5.74728, 76907.9, -125.738, 76943.5, 114.271, 0, 0, 68.1078, -95.7501, 68.1306, 144.259, 68.0992, 24.2682, 0.046637, -26.079
134, 0.00000, 76926.3, -5.79139, 76898, -125.781, 76937, 114.229, 0, 0, 66.8143, -95.794, 66.8389, 144.216, 66.8051, 24.2261, 0.0502057, -26.2759
135, 0.00000, 76930.5, -5.79876, 76901.8, -125.788, 76941.2, 114.222, 0, 0, 66.3994, -95.8006, 66.4241, 144.21, 66.3902, 24.2198, 0.0504177, -26.3022
136, 0.00000, 76937.4, -5.80244, 76908.4, -125.792, 76948, 114.218, 0, 0, 66.0288, -95.8051, 66.0536, 144.205, 66.0197, 24.2155, 0.0505469, -26.6138
137, 0.00000, 76953.9, -5.79539, 76925.5, -125.785, 76964.4, 114.225, 0, 0, 65.7464, -95.8003, 65.7708, 144.21, 65.7375, 24.2198, 0.0495367, -26.8117
138, 0.00000, 76956.4, -5.79558, 76928.1, -125.786, 76966.7, 114.224, 0, 0, 65.5578, -95.7992, 65.5819, 144.211, 65.549, 24.2208, 0.0489573, -26.8096
139, 0.00000, 76957.4, -5.79696, 76929.2, -125.787, 76967.5, 114.223, 0, 0, 65.3855, -95.8003, 65.4094, 144.21, 65.3768, 24.2196, 0.0484779, -26.9367
140, 0.00000, 76985.3, -5.77068, 76958.9, -125.762, 76994.4, 114.248, 0, 0, 65.3585, -95.7757, 65.381, 144.233, 65.3506, 24.2427, 0.0450434, -27.5996
141, 0.00000, 76997.5, -5.74806, 76972.5, -125.74, 77005.8, 114.269, 0, 0, 65.5823, -95.7531, 65.6037, 144.255, 65.5752, 24.2642, 0.0425131, -28.0196
142, 0.00000, 77002, -5.72996, 76978, -125.722, 77009.6, 114.286, 0, 0, 65.9022, -95.7349, 65.9228, 144.273, 65.8956, 24.2816, 0.0406454, -28.3668
143, 0.00000, 77006.4, -5.71171, 76983.5, -125.705, 77013.3, 114.304, 0, 0, 66.2759, -95.7166, 66.2957, 144.29, 66.2699, 24.2989, 0.0385359, -29.0351
144, 0.00000, 77016.2, -5.67736, 76995.4, -125.671, 77022.3, 114.337, 0, 0, 67.0001, -95.6822, 67.0182, 144.324, 66.9947, 24.3318, 0.0352216, -29.1755
145, 0.00000, 77022.3, -5.63096, 77004.6, -125.625, 77028.1, 114.381, 0, 0, 68.1965, -95.6356, 68.2123, 144.37, 68.1914, 24.3766, 0.0311097, -27.9193
146, 0.00000, 77024.4, -5.58923, 77009.1, -125.584, 77030.2, 114.422, 0, 0, 69.4545, -95.5938, 69.4683, 144.412, 69.4492, 24.417, 0.0281526, -25.9353
